date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M,region
2018-04-16,-1.18,4.52,-4.98,0.1,75.02,20.18,4.7,USA
2018-04-17,2.73,10.56,-4.42,0.0,69.99,24.23,3.06,USA
2018-04-18,0.84,3.7,-2.12,1.82,77.38,6.52,4.95,USA
2018-04-19,4.1,12.2,-2.89,0.0,68.63,26.5,2.5,USA
2018-04-20,6.61,15.21,-2.98,0.0,63.22,19.5,2.25,USA
2018-04-21,9.14,16.13,3.48,0.06,62.68,8.56,3.09,USA
2018-04-22,10.97,20.09,2.51,0.0,60.63,21.59,3.39,USA
2018-04-23,12.28,20.94,3.5,0.0,60.39,25.72,2.45,USA
2018-04-24,14.1,23.2,6.27,0.02,62.83,22.96,2.63,USA
2018-04-25,11.15,17.5,5.94,0.09,60.76,21.84,2.43,USA
2018-04-26,11.88,19.64,3.65,0.0,52.91,24.82,2.98,USA
2018-04-27,12.13,23.25,2.18,0.0,54.07,25.5,4.67,USA
2018-04-28,8.75,15.72,2.24,0.03,62.89,28.35,2.58,USA
2018-04-29,12.01,21.27,1.99,0.04,55.99,28.26,4.43,USA
2018-04-30,18.62,26.03,10.7,0.18,59.89,25.48,6.56,USA
2018-05-01,19.77,23.45,15.82,9.3,79.24,10.87,4.92,USA
2018-05-02,18.35,22.24,13.79,19.86,86.96,9.58,1.93,USA
2018-05-03,17.62,24.74,12.59,20.22,87.86,11.16,2.72,USA
2018-05-04,17.76,25.01,12.25,0.16,65.52,27.53,3.28,USA
2018-05-05,18.25,26.84,10.05,0.02,58.13,22.64,2.25,USA
2018-05-06,18.47,26.54,12.5,0.08,67.34,26.89,2.85,USA
2018-05-07,18.02,26.02,9.89,0.01,61.28,25.62,2.32,USA
2018-05-08,19.57,25.93,12.34,0.15,66.13,22.21,4.73,USA
2018-05-09,19.67,24.74,15.51,0.28,73.81,25.23,3.75,USA
2018-05-10,18.15,24.13,11.95,0.05,67.3,25.71,3.07,USA
2018-05-11,15.6,23.57,10.22,8.97,81.26,9.5,3.58,USA
2018-05-12,12.97,18.84,8.62,6.29,85.65,8.08,3.63,USA
2018-05-13,17.0,23.94,10.89,3.39,88.53,8.44,1.69,USA
2018-05-14,19.87,25.35,15.94,5.81,87.46,18.53,1.63,USA
2018-05-15,19.81,25.44,14.34,1.68,78.87,21.61,2.34,USA
2018-05-16,20.98,27.0,15.51,0.02,71.38,28.11,1.67,USA
2018-05-17,21.11,27.29,16.53,0.0,63.72,26.19,2.04,USA
2018-05-18,20.37,27.69,12.96,0.05,73.67,26.82,2.84,USA
2018-05-19,20.13,25.2,14.64,4.69,80.7,16.71,1.71,USA
2018-05-20,17.03,21.9,11.76,8.7,84.58,11.52,2.9,USA
2018-05-21,17.82,22.89,13.83,2.21,81.97,12.46,1.61,USA
2018-05-22,20.9,27.06,12.92,0.69,73.45,18.43,1.35,USA
2018-05-23,23.48,29.26,17.44,0.34,76.88,26.53,2.83,USA
2018-05-24,24.7,30.7,18.64,0.06,73.27,27.53,3.54,USA
2018-05-25,24.65,29.92,20.04,1.49,76.58,25.04,2.5,USA
2018-05-26,27.44,34.22,18.37,0.01,61.33,29.73,1.35,USA
2018-05-27,28.59,35.99,20.05,0.0,57.89,27.72,1.26,USA
2018-05-28,28.28,35.56,21.42,0.45,59.51,24.52,2.01,USA
2018-05-29,26.73,33.9,19.94,4.14,66.54,24.93,2.12,USA
2018-05-30,23.6,28.29,18.0,2.89,70.98,25.48,2.36,USA
2018-05-31,25.72,32.76,18.54,0.0,58.72,27.33,2.77,USA
2018-06-01,27.19,34.71,18.34,0.03,56.0,30.93,1.28,USA
2018-06-02,21.93,26.57,16.22,19.84,71.39,21.65,3.85,USA
2018-06-03,19.81,26.01,14.06,0.0,53.95,29.99,4.31,USA
2018-06-04,20.72,27.68,13.6,0.0,52.68,28.23,2.36,USA
2018-06-05,23.73,31.7,14.71,0.01,54.9,30.4,2.57,USA
2018-06-06,24.59,29.46,17.71,8.95,71.32,20.6,2.1,USA
2018-06-07,24.44,29.65,18.98,6.55,77.33,21.63,0.97,USA
2018-06-08,25.7,30.58,20.55,0.06,74.15,24.97,1.35,USA
2018-06-09,26.56,31.68,21.75,0.78,70.5,22.55,2.03,USA
2018-06-10,23.72,27.46,19.75,13.88,83.99,6.3,2.36,USA
2018-06-11,22.19,27.06,18.08,13.01,87.43,13.36,3.8,USA
2018-06-12,25.18,30.32,19.37,2.78,79.41,25.67,1.79,USA
2018-06-13,22.2,27.23,17.05,0.0,57.83,29.76,2.07,USA
2018-06-14,22.59,27.36,16.51,29.11,80.34,14.06,3.8,USA
2018-06-15,27.17,33.19,21.17,0.91,74.35,29.43,3.91,USA
2018-06-16,27.74,33.02,22.1,0.0,70.99,26.8,3.83,USA
2018-06-17,28.19,33.35,23.25,0.11,68.75,27.12,3.76,USA
2018-06-18,28.3,33.04,23.69,6.83,73.0,27.81,2.58,USA
2018-06-19,25.03,27.35,22.52,14.28,88.75,10.53,1.99,USA
2018-06-20,22.69,26.53,17.65,11.56,89.12,14.64,2.19,USA
2018-06-21,19.65,24.05,15.43,4.79,82.23,14.16,2.68,USA
2018-06-22,19.69,24.06,14.87,0.24,74.9,12.89,2.56,USA
2018-06-23,21.3,25.79,15.53,0.19,72.32,20.57,0.67,USA
2018-06-24,22.59,28.91,17.32,12.33,78.66,15.08,2.69,USA
2018-06-25,21.89,25.58,18.32,26.62,85.11,11.81,3.99,USA
2018-06-26,21.82,26.01,18.21,2.89,83.47,19.75,2.26,USA
2018-06-27,24.08,29.79,16.65,0.0,77.58,25.75,1.04,USA
2018-06-28,25.32,29.92,19.29,5.57,85.78,11.71,2.79,USA
2018-06-29,28.33,34.07,23.42,0.7,78.03,30.02,3.99,USA
2018-06-30,27.72,32.22,22.7,34.57,79.88,25.59,2.63,USA
2018-07-01,23.59,26.58,19.15,9.84,80.51,23.61,3.34,USA
2018-07-02,23.47,28.65,18.54,0.0,70.76,30.82,1.78,USA
2018-07-03,25.72,32.24,18.03,0.02,74.97,27.99,2.72,USA
2018-07-04,27.66,31.83,22.31,5.37,76.61,26.92,1.75,USA
2018-07-05,25.37,29.6,20.81,1.8,84.9,24.98,2.06,USA
2018-07-06,22.93,28.25,17.62,0.0,72.37,30.1,2.3,USA
2018-07-07,22.03,28.38,15.55,0.0,64.16,29.9,2.01,USA
2018-07-08,22.51,30.01,14.53,0.0,57.75,29.52,2.21,USA
2018-07-09,25.26,32.89,15.97,0.0,60.08,29.34,2.18,USA
2018-07-10,26.91,32.72,21.23,0.0,71.12,25.67,1.38,USA
2018-07-11,27.57,34.16,20.14,0.0,64.74,28.11,2.14,USA
2018-07-12,28.96,35.94,20.86,0.01,57.81,27.96,2.42,USA
2018-07-13,28.46,34.38,22.52,6.39,67.28,21.26,2.09,USA
2018-07-14,26.88,31.44,23.26,4.33,78.13,21.56,0.76,USA
2018-07-15,26.85,31.29,21.52,0.19,73.52,25.42,1.5,USA
2018-07-16,24.95,30.26,20.34,0.12,63.57,28.83,2.43,USA
2018-07-17,25.72,31.02,21.36,0.15,56.14,22.79,1.25,USA
2018-07-18,25.74,31.9,19.94,2.14,61.06,24.56,2.24,USA
2018-07-19,25.6,32.34,20.47,4.13,70.58,20.34,4.08,USA
2018-07-20,23.99,29.37,18.88,0.07,66.44,22.41,4.64,USA
2018-07-21,23.94,29.53,18.25,0.0,67.93,27.72,3.48,USA
2018-07-22,23.68,29.75,17.85,0.0,68.49,27.67,2.76,USA
2018-07-23,25.12,31.17,17.96,0.05,67.66,24.15,2.42,USA
2018-07-24,24.23,30.93,17.36,0.0,57.99,29.68,2.71,USA
2018-07-25,25.0,31.76,18.25,1.56,56.78,19.38,2.48,USA
2018-07-26,22.44,28.58,16.55,0.23,60.68,26.13,3.16,USA
2018-07-27,20.49,26.99,13.48,0.07,60.33,24.41,1.84,USA
2018-07-28,21.18,25.25,16.73,3.22,66.39,14.93,1.22,USA
2018-07-29,21.89,27.12,17.61,2.15,66.78,19.31,1.69,USA
2018-07-30,21.92,28.51,14.67,0.24,58.41,23.18,1.91,USA
2018-07-31,23.72,30.51,15.45,0.02,56.38,26.81,1.32,USA
2018-08-01,24.65,31.84,16.64,0.42,50.23,24.52,2.33,USA
2018-08-02,23.51,31.21,15.85,0.24,63.03,25.75,2.02,USA
2018-08-03,27.24,36.47,17.54,0.0,48.14,25.98,3.05,USA
2018-08-04,27.06,33.95,21.23,0.96,49.63,14.79,3.74,USA
2018-08-05,28.77,36.26,22.0,7.18,55.86,17.81,3.32,USA
2018-08-06,25.75,31.07,22.48,6.22,74.72,18.12,1.62,USA
2018-08-07,23.94,29.95,19.93,10.36,75.68,19.44,1.91,USA
2018-08-08,25.16,32.79,16.5,0.01,62.4,26.73,1.23,USA
2018-08-09,27.63,35.97,20.21,0.0,57.55,25.94,2.76,USA
2018-08-10,25.27,32.16,18.25,0.01,61.38,25.52,2.24,USA
2018-08-11,25.63,33.18,18.71,0.0,56.59,23.2,1.18,USA
2018-08-12,26.37,34.34,18.43,0.0,54.06,24.27,1.68,USA
2018-08-13,27.37,35.05,18.77,0.0,50.31,24.35,1.81,USA
2018-08-14,24.35,28.57,21.65,6.76,73.99,9.64,2.0,USA
2018-08-15,25.39,31.67,20.82,2.72,74.77,18.12,1.41,USA
2018-08-16,24.63,30.13,20.09,3.66,75.38,17.46,1.58,USA
2018-08-17,25.02,31.83,19.64,0.44,72.58,22.19,2.44,USA
2018-08-18,24.94,32.26,17.82,0.0,61.68,18.25,1.53,USA
2018-08-19,24.06,29.76,19.44,10.63,71.27,14.27,2.45,USA
2018-08-20,21.81,26.64,16.36,25.54,85.95,9.54,4.27,USA
2018-08-21,19.37,24.88,14.66,0.41,78.75,13.96,3.27,USA
2018-08-22,19.83,25.9,12.36,0.0,60.58,24.19,1.53,USA
2018-08-23,20.61,28.12,13.52,4.18,63.28,16.49,3.4,USA
2018-08-24,23.39,30.32,17.64,4.47,81.07,11.33,2.6,USA
2018-08-25,26.15,33.41,17.96,0.03,63.35,23.4,1.77,USA
2018-08-26,26.4,31.04,22.79,6.56,78.03,8.27,3.92,USA
2018-08-27,28.33,33.69,23.53,1.67,68.32,19.55,5.7,USA
2018-08-28,24.76,29.87,16.83,15.42,79.21,6.11,3.73,USA
2018-08-29,18.58,24.66,12.67,0.78,71.06,24.41,2.52,USA
2018-08-30,21.09,27.32,13.03,4.65,78.84,13.87,3.19,USA
2018-08-31,23.33,27.97,19.6,10.81,91.35,13.11,4.02,USA
2018-09-01,24.99,28.17,22.84,42.93,90.07,13.27,2.99,USA
2018-09-02,23.9,27.53,21.69,16.66,90.93,10.37,2.39,USA
2018-09-03,23.23,25.49,21.11,28.25,94.2,7.58,1.46,USA
2018-09-04,24.55,28.87,21.47,5.6,87.24,17.15,3.36,USA
2018-09-05,21.2,22.78,17.57,30.32,90.12,5.19,2.87,USA
2018-09-06,19.28,24.1,15.27,2.19,83.48,12.18,3.6,USA
2018-09-07,17.16,19.33,15.07,11.25,84.12,5.93,3.17,USA
2018-09-08,15.69,20.4,12.17,0.12,78.19,19.17,2.93,USA
2018-09-09,16.03,22.62,9.33,0.02,80.03,21.26,1.76,USA
2018-09-10,17.19,24.32,10.08,0.0,77.92,22.1,1.51,USA
2018-09-11,19.09,25.55,12.61,0.0,77.32,21.93,3.07,USA
2018-09-12,20.35,26.27,14.13,0.04,82.25,21.65,2.72,USA
2018-09-13,21.5,27.57,15.15,0.04,84.73,19.2,3.14,USA
2018-09-14,23.78,29.45,18.67,0.0,84.17,19.58,2.35,USA
2018-09-15,24.6,30.33,19.48,0.0,80.33,18.89,1.53,USA
2018-09-16,23.79,29.47,18.94,0.36,78.65,19.65,1.75,USA
2018-09-17,24.49,30.43,19.16,0.03,77.32,19.12,2.25,USA
2018-09-18,23.76,28.21,20.3,9.52,88.8,7.38,2.15,USA
2018-09-19,24.44,29.23,20.12,5.66,88.91,12.18,2.96,USA
2018-09-20,25.68,31.09,19.87,9.04,79.51,19.38,4.81,USA
2018-09-21,14.71,18.53,8.69,1.16,74.8,15.2,4.35,USA
2018-09-22,12.48,19.49,6.0,0.03,76.54,20.69,1.88,USA
2018-09-23,15.46,23.52,8.16,0.0,75.03,18.7,2.43,USA
2018-09-24,17.79,25.15,10.56,0.01,80.84,15.86,2.42,USA
2018-09-25,14.76,20.8,9.15,13.69,91.25,5.14,2.36,USA
2018-09-26,12.17,18.12,7.22,0.0,69.6,19.9,2.79,USA
2018-09-27,14.12,21.18,7.84,0.07,68.26,15.46,3.16,USA
2018-09-28,9.31,11.79,5.69,1.69,78.19,3.66,2.47,USA
2018-09-29,8.72,12.43,4.6,4.1,81.77,2.97,2.39,USA
2018-09-30,10.49,13.4,7.52,5.0,92.2,3.35,2.12,USA
2018-10-01,13.22,18.95,9.47,8.1,93.48,4.29,2.37,USA
2018-10-02,15.97,21.52,9.52,0.23,87.33,6.33,2.02,USA
2018-10-03,22.6,28.93,11.29,3.35,82.37,14.51,5.86,USA
2018-10-04,9.14,14.35,3.44,0.77,64.14,17.01,3.99,USA
2018-10-05,13.07,16.8,8.29,9.29,87.41,6.19,1.31,USA
2018-10-06,9.92,12.29,7.86,23.13,84.47,2.84,3.17,USA
2018-10-07,10.96,14.06,7.28,16.7,94.11,6.15,2.36,USA
2018-10-08,16.24,20.73,11.71,36.58,95.9,7.62,1.47,USA
2018-10-09,19.18,21.49,16.42,8.79,96.46,5.51,2.4,USA
2018-10-10,10.53,19.27,2.79,3.24,79.78,6.52,4.95,USA
2018-10-11,4.17,9.44,0.91,0.0,71.96,11.85,3.53,USA
2018-10-12,3.89,7.53,1.31,1.09,84.59,6.38,1.09,USA
2018-10-13,7.09,14.58,1.51,0.06,85.53,10.26,3.05,USA
2018-10-14,3.55,6.19,-0.05,1.68,89.1,3.4,3.18,USA
2018-10-15,1.99,8.56,-3.33,0.0,73.42,16.76,3.01,USA
2018-10-16,6.51,16.5,-1.49,0.0,77.79,15.99,3.25,USA
2018-10-17,6.39,12.54,0.6,0.06,74.36,16.17,2.32,USA
2018-10-18,9.11,18.18,1.37,0.0,74.87,15.64,2.94,USA
2018-10-19,11.96,19.32,7.41,0.6,76.6,10.05,4.5,USA
2018-10-20,5.02,9.0,-1.33,0.0,67.5,15.95,4.53,USA
2018-10-21,5.5,14.6,-2.74,0.0,72.61,15.24,3.34,USA
2018-10-22,9.89,18.05,4.96,0.03,77.5,14.76,1.89,USA
2018-10-23,5.42,12.44,-0.48,0.0,77.32,15.45,1.63,USA
2018-10-24,6.26,14.06,-1.09,0.0,79.2,12.78,2.17,USA
2018-10-25,6.75,10.46,4.36,0.5,87.21,5.04,1.49,USA
2018-10-26,7.8,13.86,2.87,0.06,83.17,9.97,1.07,USA
2018-10-27,11.11,18.71,5.77,0.47,80.6,13.28,1.79,USA
2018-10-28,9.4,15.48,4.91,0.02,73.88,13.25,4.31,USA
2018-10-29,9.18,16.8,1.58,0.21,77.28,12.51,2.4,USA
2018-10-30,10.09,14.04,7.47,0.5,87.8,5.72,2.98,USA
2018-10-31,8.7,14.47,3.21,0.0,73.78,9.6,1.65,USA
2018-11-01,7.92,14.45,2.07,0.03,70.72,11.74,1.2,USA
2018-11-02,7.38,11.07,4.84,0.59,86.42,6.88,1.55,USA
2018-11-03,5.77,7.96,4.83,17.32,94.57,1.48,3.26,USA
2018-11-04,4.93,6.72,0.91,8.26,91.76,3.43,3.36,USA
2018-11-05,4.92,7.66,0.83,3.89,94.96,2.43,3.36,USA
2018-11-06,2.85,6.87,-2.31,0.03,75.16,7.38,4.85,USA
2018-11-07,-1.61,3.23,-4.28,0.06,82.09,6.36,2.87,USA
2018-11-08,-1.13,1.68,-4.06,0.29,84.04,4.96,0.71,USA
2018-11-09,-4.14,-1.86,-7.51,0.37,74.05,6.7,3.97,USA
2018-11-10,-4.6,-1.17,-7.85,0.0,64.79,5.42,2.97,USA
2018-11-11,-1.35,4.42,-5.16,0.01,85.27,9.09,2.4,USA
2018-11-12,-5.24,-2.33,-10.04,0.01,73.21,4.96,3.87,USA
2018-11-13,-6.97,-0.78,-12.48,0.0,77.5,11.46,1.69,USA
2018-11-14,-2.51,4.39,-7.44,0.0,73.66,11.46,2.76,USA
2018-11-15,-0.22,6.77,-6.39,0.0,80.25,11.04,3.55,USA
2018-11-16,1.65,6.76,-2.03,0.17,86.49,9.26,2.45,USA
2018-11-17,-1.72,0.4,-4.51,4.19,84.76,2.35,4.48,USA
2018-11-18,-5.41,-0.43,-9.15,0.1,83.48,10.76,2.54,USA
2018-11-19,-2.96,3.12,-6.93,0.09,87.54,7.84,3.36,USA
2018-11-20,-3.75,2.23,-9.76,0.01,87.58,7.63,3.07,USA
2018-11-21,0.06,4.87,-2.66,0.0,94.15,7.79,2.51,USA
2018-11-22,2.64,9.45,-1.3,0.01,93.34,10.28,3.08,USA
2018-11-23,3.64,5.11,1.77,2.94,96.16,1.79,3.85,USA
2018-11-24,3.68,10.68,-0.16,0.38,89.8,9.47,3.1,USA
2018-11-25,-2.19,0.84,-5.76,5.81,81.43,1.2,6.67,USA
2018-11-26,-7.09,-4.12,-10.37,0.0,71.93,6.11,4.84,USA
2018-11-27,-8.61,-3.15,-13.22,0.0,80.41,10.33,2.96,USA
2018-11-28,-5.27,-1.92,-8.59,0.0,86.78,4.62,3.05,USA
2018-11-29,-2.61,0.49,-5.61,0.27,94.25,4.57,0.84,USA
2018-11-30,-0.74,2.99,-4.13,0.24,94.69,4.64,2.47,USA
2018-12-01,0.52,1.35,-0.69,25.4,96.31,2.77,5.85,USA
2018-12-02,-0.59,0.83,-3.67,3.42,93.42,3.36,4.92,USA
2018-12-03,-4.06,-1.06,-7.45,0.19,88.5,2.92,3.28,USA
2018-12-04,-6.88,-3.69,-10.31,0.02,87.68,3.19,2.28,USA
2018-12-05,-4.87,1.49,-10.97,0.0,92.01,9.37,2.77,USA
2018-12-06,-6.34,-3.23,-10.67,0.0,85.64,8.59,2.72,USA
2018-12-07,-7.98,-2.36,-11.57,0.0,91.48,7.94,1.66,USA
2018-12-08,-7.31,-0.52,-10.87,0.0,91.89,9.08,1.83,USA
2018-12-09,-6.4,0.23,-11.12,0.05,92.44,8.21,1.74,USA
2018-12-10,-5.69,0.12,-10.04,0.09,91.43,8.86,2.87,USA
2018-12-11,-1.27,3.73,-5.88,0.0,91.87,7.39,2.51,USA
2018-12-12,-1.54,3.3,-6.28,0.0,90.98,5.09,2.96,USA
2018-12-13,-0.35,1.61,-3.62,0.07,95.84,2.36,2.5,USA
2018-12-14,-2.37,3.25,-7.16,0.0,87.85,8.93,2.09,USA
2018-12-15,-0.63,5.82,-5.37,0.0,83.75,9.2,1.33,USA
2018-12-16,-0.06,5.36,-2.19,0.0,91.38,8.43,2.63,USA
2018-12-17,-0.21,6.0,-4.53,0.0,84.05,8.85,1.68,USA
2018-12-18,1.81,8.07,-1.62,0.0,89.42,8.39,3.14,USA
2018-12-19,3.69,7.7,1.23,0.32,97.33,6.59,3.54,USA
2018-12-20,0.17,1.97,-3.74,0.14,90.61,2.29,5.17,USA
2018-12-21,-2.79,0.44,-4.91,0.16,87.83,4.34,2.64,USA
2018-12-22,-1.37,2.53,-3.43,0.13,92.18,2.86,3.02,USA
2018-12-23,-1.38,3.24,-4.36,0.0,83.19,8.99,3.18,USA
2018-12-24,-1.57,2.54,-6.6,0.01,92.32,5.09,2.15,USA
2018-12-25,0.93,6.33,-1.83,0.0,93.03,6.85,1.13,USA
2018-12-26,0.83,3.1,-1.26,15.64,96.44,1.92,4.49,USA
2018-12-27,3.17,9.05,-3.12,11.75,97.66,1.84,4.75,USA
2018-12-28,-6.82,-3.8,-10.18,1.05,79.17,2.43,6.1,USA
2018-12-29,-9.73,-6.02,-12.19,0.0,82.68,5.76,2.95,USA
2018-12-30,-3.53,3.77,-9.58,0.0,86.14,9.02,4.79,USA
2018-12-31,-0.92,2.08,-6.07,4.57,90.29,1.44,3.71,USA
2019-01-01,-9.44,-6.39,-10.87,0.4,78.05,4.85,3.4,USA
2019-01-02,-6.76,-0.87,-11.15,0.13,80.64,9.03,3.49,USA
2019-01-03,-1.54,5.87,-7.44,0.0,88.8,9.23,3.51,USA
2019-01-04,0.67,7.25,-3.58,0.03,91.28,9.09,2.4,USA
2019-01-05,2.32,8.98,-1.02,0.44,94.17,8.83,2.22,USA
2019-01-06,2.53,7.28,-0.24,0.79,95.61,4.07,5.43,USA
2019-01-07,7.16,10.29,3.69,2.72,90.48,7.78,4.32,USA
2019-01-08,2.3,7.26,-3.4,0.0,74.65,9.64,7.1,USA
2019-01-09,-5.23,-3.4,-7.4,0.0,66.42,9.9,5.14,USA
2019-01-10,-3.92,0.59,-8.66,0.0,78.34,9.11,2.81,USA
2019-01-11,-1.17,1.58,-4.77,3.4,93.09,2.94,2.67,USA
2019-01-12,-2.11,-0.89,-3.76,7.94,94.51,1.93,4.15,USA
2019-01-13,-4.25,0.75,-8.38,0.01,89.21,6.85,1.85,USA
2019-01-14,-4.31,-1.33,-7.77,0.02,95.64,2.54,2.84,USA
2019-01-15,-1.47,1.8,-3.88,0.07,95.06,1.85,2.92,USA
2019-01-16,-5.28,-2.9,-9.95,0.01,85.47,7.93,1.97,USA
2019-01-17,-3.61,0.26,-5.79,0.03,90.71,6.55,1.68,USA
2019-01-18,-5.79,-4.04,-7.23,6.67,90.18,3.23,4.31,USA
2019-01-19,-11.52,-7.78,-18.36,0.7,87.2,8.81,5.74,USA
2019-01-20,-15.47,-11.71,-18.4,0.6,87.26,3.51,2.65,USA
2019-01-21,-11.05,-7.01,-17.52,0.03,91.15,7.15,6.1,USA
2019-01-22,-4.26,-1.34,-7.44,7.64,95.37,7.54,4.2,USA
2019-01-23,-8.67,-4.35,-12.36,1.35,93.38,8.11,3.41,USA
2019-01-24,-12.07,-5.96,-24.17,0.35,85.52,10.55,5.86,USA
2019-01-25,-17.37,-6.11,-26.33,0.04,94.96,5.11,2.84,USA
2019-01-26,-12.81,-0.43,-21.29,0.51,94.95,7.74,3.21,USA
2019-01-27,-13.8,-3.76,-19.11,1.66,97.15,2.77,3.55,USA
2019-01-28,-10.1,0.49,-19.18,0.82,87.65,9.22,7.25,USA
2019-01-29,-18.4,-15.66,-24.86,0.0,81.07,8.18,6.5,USA
2019-01-30,-26.13,-20.16,-33.71,0.02,82.78,12.33,3.38,USA
2019-01-31,-19.41,-14.62,-26.53,0.19,95.2,10.55,3.09,USA
2019-02-01,-11.32,-3.83,-19.69,0.01,97.61,11.44,2.89,USA
2019-02-02,2.22,5.16,-2.82,0.08,99.06,7.69,4.73,USA
2019-02-03,7.67,12.03,4.76,0.06,98.66,4.49,4.62,USA
2019-02-04,-3.46,10.29,-9.78,0.07,76.53,7.0,6.44,USA
2019-02-05,-8.39,-5.68,-11.26,0.36,77.89,3.04,3.06,USA
2019-02-06,-6.8,-3.36,-10.62,0.56,87.94,2.72,3.2,USA
2019-02-07,-12.26,-7.47,-16.47,3.32,77.63,7.91,7.96,USA
2019-02-08,-15.26,-10.45,-19.76,0.0,70.9,10.88,4.06,USA
2019-02-09,-10.64,-3.57,-17.96,0.0,80.14,11.86,3.94,USA
2019-02-10,-5.22,-0.91,-7.53,6.16,92.61,3.77,2.75,USA
2019-02-11,-4.14,-1.16,-7.4,8.67,94.38,5.62,3.66,USA
2019-02-12,-6.97,-3.7,-14.27,0.8,90.41,7.43,6.53,USA
2019-02-13,-9.08,-3.31,-15.74,0.04,94.04,4.74,3.17,USA
2019-02-14,-4.06,1.71,-15.74,0.0,91.02,7.37,5.12,USA
2019-02-15,-14.7,-11.36,-19.65,0.0,87.14,4.48,3.57,USA
2019-02-16,-10.14,-4.3,-15.86,5.22,91.69,14.59,2.79,USA
2019-02-17,-6.04,-3.57,-7.89,5.8,94.67,8.61,3.36,USA
2019-02-18,-9.45,-5.91,-13.69,0.11,95.55,15.44,2.55,USA
2019-02-19,-10.88,-5.6,-17.71,1.38,97.44,13.46,2.74,USA
2019-02-20,-4.57,-0.39,-11.07,4.2,94.28,11.62,4.33,USA
2019-02-21,-8.9,-1.2,-16.43,0.01,95.36,13.99,1.93,USA
2019-02-22,-4.64,0.45,-12.18,0.49,94.39,14.09,3.51,USA
2019-02-23,-0.24,0.16,-2.19,18.04,97.04,10.99,4.01,USA
2019-02-24,-9.77,-3.02,-16.62,0.07,90.94,17.04,8.41,USA
2019-02-25,-15.99,-9.91,-24.18,0.0,91.67,14.63,2.53,USA
2019-02-26,-11.17,-6.66,-16.26,0.01,94.32,12.8,3.58,USA
2019-02-27,-12.36,-9.53,-16.33,0.0,93.97,16.41,3.48,USA
2019-02-28,-11.04,-5.68,-15.72,0.12,90.41,14.87,0.94,USA
2019-03-01,-7.37,-0.34,-14.52,0.06,92.23,14.55,2.15,USA
2019-03-02,-11.35,-7.13,-16.41,0.02,96.42,16.71,4.05,USA
2019-03-03,-17.09,-13.63,-19.46,0.03,89.51,18.09,5.41,USA
2019-03-04,-16.99,-13.0,-24.12,0.0,91.84,19.54,4.89,USA
2019-03-05,-12.15,-8.69,-17.2,0.0,89.79,19.17,5.02,USA
2019-03-06,-9.35,-0.53,-18.77,0.01,93.0,18.41,2.67,USA
2019-03-07,-6.95,-2.85,-10.67,1.54,96.78,16.56,3.51,USA
2019-03-08,-2.79,1.82,-8.25,0.55,96.36,15.37,2.58,USA
2019-03-09,0.13,1.09,-1.06,17.52,96.37,16.2,6.01,USA
2019-03-10,-3.52,0.7,-6.88,0.0,89.17,18.95,4.81,USA
2019-03-11,-1.88,5.36,-8.89,0.12,79.12,18.89,1.19,USA
2019-03-12,2.23,6.6,-3.36,7.67,93.98,14.47,3.33,USA
2019-03-13,9.34,15.59,4.19,6.63,95.36,3.8,5.58,USA
2019-03-14,4.87,9.51,0.12,1.04,85.28,6.59,7.27,USA
2019-03-15,1.12,6.34,-3.75,0.01,73.35,20.11,6.21,USA
2019-03-16,1.62,9.49,-4.16,0.07,79.71,18.34,1.63,USA
2019-03-17,1.33,7.73,-3.28,0.02,80.61,16.43,2.3,USA
2019-03-18,2.01,7.81,-4.14,0.0,70.9,19.85,1.64,USA
2019-03-19,3.5,9.01,-1.86,2.76,78.17,11.24,1.8,USA
2019-03-20,4.67,12.42,-0.51,0.36,82.76,13.67,3.57,USA
2019-03-21,4.37,12.14,-1.54,0.0,78.61,20.71,3.3,USA
2019-03-22,4.4,12.82,-1.78,0.0,78.42,22.0,2.28,USA
2019-03-23,6.35,14.3,-1.47,0.12,83.94,10.41,3.51,USA
2019-03-24,7.57,10.47,5.22,3.24,94.86,4.74,2.99,USA
2019-03-25,5.27,10.66,0.42,0.06,78.34,11.92,2.7,USA
2019-03-26,6.25,12.11,-0.42,0.0,80.19,19.15,2.48,USA
2019-03-27,11.43,19.28,2.64,0.0,78.95,12.9,5.54,USA
2019-03-28,8.1,12.2,3.9,0.4,85.63,8.37,2.97,USA
2019-03-29,3.78,9.02,1.34,7.95,86.65,7.62,3.93,USA
2019-03-30,1.31,5.75,-4.3,0.22,69.02,14.59,5.44,USA
2019-03-31,0.02,6.41,-5.67,0.01,70.56,23.91,2.35,USA
2019-04-01,5.45,13.89,-2.4,0.01,70.85,20.47,4.8,USA
2019-04-02,5.08,11.17,0.68,1.55,76.32,19.83,2.75,USA
2019-04-03,6.25,12.13,-0.12,1.82,81.45,8.37,3.34,USA
2019-04-04,7.79,12.51,4.52,0.93,90.35,9.79,4.61,USA
2019-04-05,10.17,17.83,4.37,0.02,87.9,14.62,2.01,USA
2019-04-06,13.68,21.04,6.6,0.29,87.15,20.16,4.29,USA
2019-04-07,14.64,21.29,8.87,5.76,87.43,15.54,2.45,USA
2019-04-08,14.86,23.54,6.78,0.0,73.82,24.52,3.39,USA
