EDAD,edad2,educ,ingreso_total_familiar,horastrab,POBRE,ANO,HOGAR_ID
14.0,196.0,9,1090000.0,25.0,1,2025,TQRMNOTQRHJMMNCDEIJAH00877029_1.0
12.0,144.0,9,1090000.0,25.0,1,2025,TQRMNOTQRHJMMNCDEIJAH00877029_1.0
11.0,121.0,3,1090000.0,25.0,1,2025,TQRMNOTQRHJMMNCDEIJAH00877029_1.0
4.0,16.0,0,1090000.0,25.0,1,2025,TQRMNOTQRHJMMNCDEIJAH00877029_1.0
31.0,961.0,14,980000.0,50.0,0,2025,TQRMNOTRYHJLTNCDEIJAH00877070_1.0
52.0,2704.0,12,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
48.0,2304.0,12,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
33.0,1089.0,12,2250000.0,40.0,0,2025,TQRMNORVQHJLRUCDEIJAH00873321_1.0
30.0,900.0,12,2250000.0,40.0,0,2025,TQRMNORVQHJLRUCDEIJAH00873321_1.0
25.0,625.0,12,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
23.0,529.0,9,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
18.0,324.0,9,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
21.0,441.0,9,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
3.0,9.0,0,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
28.0,784.0,12,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
26.0,676.0,12,4520000.0,84.0,0,2025,TQRMNOSPTHMOTOCDEIJAH00878466_1.0
36.0,1296.0,9,1940000.0,45.0,0,2025,TQRMNPPWQHMOLRCDEIJAH00878241_1.0
51.0,2601.0,9,1940000.0,45.0,0,2025,TQRMNPPWQHMOLRCDEIJAH00878241_1.0
11.0,121.0,3,1940000.0,45.0,0,2025,TQRMNPPWQHMOLRCDEIJAH00878241_1.0
13.0,169.0,9,1940000.0,45.0,0,2025,TQRMNPPWQHMOLRCDEIJAH00878241_1.0
32.0,1024.0,14,1500000.0,55.0,0,2025,TQRMNOQYWHMMMPCDEIJAH00878265_1.0
32.0,1024.0,12,1500000.0,55.0,0,2025,TQRMNOQYWHMMMPCDEIJAH00878265_1.0
2.0,4.0,0,1500000.0,55.0,0,2025,TQRMNOQYWHMMMPCDEIJAH00878265_1.0
45.0,2025.0,14,500000.0,18.0,0,2025,TQRMNORVUHMOMNCDEIJAH00878366_1.0
39.0,1521.0,14,2025000.0,40.0,0,2025,TQRMNOPTTHLMMSCDEIJAH00855553_1.0
12.0,144.0,9,2025000.0,40.0,0,2025,TQRMNOPTTHLMMSCDEIJAH00855553_1.0
11.0,121.0,3,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
8.0,64.0,3,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
53.0,2809.0,3,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
46.0,2116.0,14,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
20.0,400.0,9,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
13.0,169.0,3,3650000.0,46.0,0,2025,TQRMNOQQWHKNTUCDEIJAH00858437_1.0
54.0,2916.0,12,1500000.0,36.0,0,2025,TQRMNOPQYHLMSLCDEIJAH00855564_1.0
20.0,400.0,14,847000.0,30.0,1,2025,TQRMNOSPXHJMRLCDEIJAH00875826_1.0
15.0,225.0,9,847000.0,30.0,1,2025,TQRMNOSPXHJMRLCDEIJAH00875826_1.0
44.0,1936.0,12,847000.0,30.0,1,2025,TQRMNOSPXHJMRLCDEIJAH00875826_1.0
47.0,2209.0,12,847000.0,30.0,1,2025,TQRMNOSPXHJMRLCDEIJAH00875826_1.0
42.0,1764.0,17,2400000.0,40.0,0,2025,TQRMNOSVYHMLKRCDEIJAH00878199_1.0
46.0,2116.0,9,1096000.0,8.0,1,2025,TQRMNOSPPHLNMQCDEIJAH00854986_1.0
18.0,324.0,12,1096000.0,8.0,1,2025,TQRMNOSPPHLNMQCDEIJAH00854986_1.0
15.0,225.0,9,1096000.0,8.0,1,2025,TQRMNOSPPHLNMQCDEIJAH00854986_1.0
12.0,144.0,9,1096000.0,8.0,1,2025,TQRMNOSPPHLNMQCDEIJAH00854986_1.0
50.0,2500.0,17,1500000.0,36.0,0,2025,TQRMNOPQYHLMSLCDEIJAH00855564_1.0
22.0,484.0,14,1500000.0,36.0,0,2025,TQRMNOPQYHLMSLCDEIJAH00855564_1.0
17.0,289.0,14,1500000.0,36.0,0,2025,TQRMNOPQYHLMSLCDEIJAH00855564_1.0
47.0,2209.0,12,2250000.0,45.0,0,2025,TQRMNOPSUHLKQSCDEIJAH00855719_1.0
49.0,2401.0,17,2250000.0,45.0,0,2025,TQRMNOPSUHLKQSCDEIJAH00855719_1.0
11.0,121.0,3,2250000.0,45.0,0,2025,TQRMNOPSUHLKQSCDEIJAH00855719_1.0
15.0,225.0,9,2250000.0,45.0,0,2025,TQRMNOPSUHLKQSCDEIJAH00855719_1.0
21.0,441.0,9,400000.0,45.0,0,2025,TQRMNOQQWHMNQUCDEIJAH00878154_1.0
17.0,289.0,9,1650000.0,90.0,1,2025,TQRMNOQQXHKOOMCDEIJAH00856946_1.0
49.0,2401.0,12,1650000.0,90.0,1,2025,TQRMNOQQXHKOOMCDEIJAH00856946_1.0
52.0,2704.0,17,1650000.0,90.0,1,2025,TQRMNOQQXHKOOMCDEIJAH00856946_1.0
13.0,169.0,9,6700000.0,45.0,0,2025,TQRMNOQYVHMLMOCDEIJAH00878418_1.0
44.0,1936.0,12,6700000.0,45.0,0,2025,TQRMNOQYVHMLMOCDEIJAH00878418_1.0
41.0,1681.0,7,6700000.0,45.0,0,2025,TQRMNOQYVHMLMOCDEIJAH00878418_1.0
54.0,2916.0,12,867000.0,6.0,0,2025,TQRMNOPUYHMOTSCDEIJAH00878159_1.0
60.0,3600.0,3,867000.0,6.0,0,2025,TQRMNOPUYHMOTSCDEIJAH00878159_1.0
25.0,625.0,14,1110000.0,38.0,0,2025,TQRMNOPTQHJMOMCDEIJAH00872795_1.0
42.0,1764.0,14,2500000.0,32.0,0,2025,TQRMNOSTVHJMOMCDEIJAH00878160_1.0
40.0,1600.0,17,2500000.0,32.0,0,2025,TQRMNOSTVHJMOMCDEIJAH00878160_1.0
35.0,1225.0,14,2584000.0,40.0,0,2025,TQRMNOPTVHKNOOCDEIIAD00860864_1.0
47.0,2209.0,14,1950000.0,45.0,0,2025,TQRMNOSSQHJNMQCDEIJAH00872798_1.0
52.0,2704.0,14,1950000.0,45.0,0,2025,TQRMNOSSQHJNMQCDEIJAH00872798_1.0
12.0,144.0,9,1950000.0,45.0,0,2025,TQRMNOSSQHJNMQCDEIJAH00872798_1.0
25.0,625.0,14,1950000.0,45.0,0,2025,TQRMNOSSQHJNMQCDEIJAH00872798_1.0
57.0,3249.0,9,550000.0,30.0,1,2025,TQRMNOPWSHMLLQCDEIJAH00878320_1.0
53.0,2809.0,14,550000.0,30.0,1,2025,TQRMNOPWSHMLLQCDEIJAH00878320_1.0
15.0,225.0,9,550000.0,30.0,1,2025,TQRMNOPWSHMLLQCDEIJAH00878320_1.0
19.0,361.0,14,1650000.0,90.0,1,2025,TQRMNOQQXHKOOMCDEIJAH00856946_1.0
16.0,256.0,9,1650000.0,90.0,1,2025,TQRMNOQQXHKOOMCDEIJAH00856946_1.0
61.0,3721.0,14,4700000.0,54.0,0,2025,TQRMNOSWYHJLOTCDEIJAH00877205_1.0
54.0,2916.0,17,4700000.0,54.0,0,2025,TQRMNOSWYHJLOTCDEIJAH00877205_1.0
30.0,900.0,12,4700000.0,54.0,0,2025,TQRMNOSWYHJLOTCDEIJAH00877205_1.0
25.0,625.0,14,4700000.0,54.0,0,2025,TQRMNOSWYHJLOTCDEIJAH00877205_1.0
42.0,1764.0,12,500000.0,40.0,0,2025,TQRMNORPUHJOPMCDEIJAH00878345_1.0
37.0,1369.0,12,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
27.0,729.0,12,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
17.0,289.0,9,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
6.0,36.0,3,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
20.0,400.0,14,6700000.0,45.0,0,2025,TQRMNOQYVHMLMOCDEIJAH00878418_1.0
65.0,4225.0,7,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
56.0,3136.0,7,420000.0,40.0,1,2025,TQRMNOPRWHJMNOCDEIJAH00878421_1.0
41.0,1681.0,17,1270000.0,40.0,0,2025,TQRMNOPUXHKKSUCDEIJAH00878161_1.0
33.0,1089.0,12,1180000.0,48.0,0,2025,TQRMNORQRHJNOPCDEIJAH00872796_1.0
30.0,900.0,12,1180000.0,48.0,0,2025,TQRMNORQRHJNOPCDEIJAH00872796_1.0
6.0,36.0,3,1180000.0,48.0,0,2025,TQRMNORQRHJNOPCDEIJAH00872796_1.0
86.0,7396.0,7,1180000.0,48.0,0,2025,TQRMNORQRHJNOPCDEIJAH00872796_1.0
38.0,1444.0,14,469000.0,13.0,1,2025,TQRMNORQSHKKMMCDEIIAD00861226_1.0
13.0,169.0,9,469000.0,13.0,1,2025,TQRMNORQSHKKMMCDEIIAD00861226_1.0
20.0,400.0,14,469000.0,13.0,1,2025,TQRMNORQSHKKMMCDEIIAD00861226_1.0
10.0,100.0,3,1242397.0,35.0,1,2025,TQRMNORVSHKKPPCDEIJAH00861609_1.0
5.0,25.0,0,1242397.0,35.0,1,2025,TQRMNORVSHKKPPCDEIJAH00861609_1.0
64.0,4096.0,12,1242397.0,35.0,1,2025,TQRMNORVSHKKPPCDEIJAH00861609_1.0
34.0,1156.0,9,1242397.0,35.0,1,2025,TQRMNORVSHKKPPCDEIJAH00861609_1.0
33.0,1089.0,9,1242397.0,35.0,1,2025,TQRMNORVSHKKPPCDEIJAH00861609_1.0
16.0,256.0,9,1500000.0,45.0,0,2025,TQRMNOPVXHLMPNCDEIJAH00878323_1.0
61.0,3721.0,14,3048000.0,45.0,0,2025,TQRMNORWXHLMPNCDEIJAH00855611_1.0
67.0,4489.0,7,3048000.0,45.0,0,2025,TQRMNORWXHLMPNCDEIJAH00855611_1.0
48.0,2304.0,12,1500000.0,45.0,0,2025,TQRMNOPVXHLMPNCDEIJAH00878323_1.0
46.0,2116.0,17,1500000.0,45.0,0,2025,TQRMNOPVXHLMPNCDEIJAH00878323_1.0
16.0,256.0,9,1500000.0,45.0,0,2025,TQRMNOPVXHLMPNCDEIJAH00878323_1.0
44.0,1936.0,7,906000.0,24.0,1,2025,TQRMNORQRHKNPOCDEIJAH00878348_1.0
39.0,1521.0,12,906000.0,24.0,1,2025,TQRMNORQRHKNPOCDEIJAH00878348_1.0
14.0,196.0,9,906000.0,24.0,1,2025,TQRMNORQRHKNPOCDEIJAH00878348_1.0
8.0,64.0,3,906000.0,24.0,1,2025,TQRMNORQRHKNPOCDEIJAH00878348_1.0
6.0,36.0,3,906000.0,24.0,1,2025,TQRMNORQRHKNPOCDEIJAH00878348_1.0
56.0,3136.0,7,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
52.0,2704.0,7,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
29.0,841.0,12,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
37.0,1369.0,17,1300000.0,40.0,0,2025,TQRMNOPRXHJMNOCDEIJAH00876821_1.0
47.0,2209.0,17,1900000.0,6.0,0,2025,TQRMNOSTVHMLQSCDEIJAH00878450_1.0
26.0,676.0,9,1750000.0,42.0,0,2025,TQRMNOQSUHJMQUCDEIJAH00876723_1.0
48.0,2304.0,17,1750000.0,42.0,0,2025,TQRMNOQSUHJMQUCDEIJAH00876723_1.0
14.0,196.0,9,1900000.0,40.0,0,2025,TQRMNOPPXHKMTTCDEIJAH00865384_1.0
46.0,2116.0,17,1000000.0,9.0,0,2025,TQRMNORYRHKMTRCDEIJAH00861674_1.0
45.0,2025.0,9,1900000.0,40.0,0,2025,TQRMNOPPXHKMTTCDEIJAH00865384_1.0
46.0,2116.0,9,1900000.0,40.0,0,2025,TQRMNOPPXHKMTTCDEIJAH00865384_1.0
19.0,361.0,14,1900000.0,40.0,0,2025,TQRMNOPPXHKMTTCDEIJAH00865384_1.0
49.0,2401.0,14,500000.0,57.0,0,2025,TQRMNORVYHLKMUCDEIIAD00854936_1.0
3.0,9.0,0,881000.0,36.0,0,2025,TQRMNOPWVHJNSPCDEIJAH00877071_1.0
36.0,1296.0,17,580000.0,48.0,1,2025,TQRMNOPRVHJOPQCDEIJAH00877213_1.0
16.0,256.0,9,580000.0,48.0,1,2025,TQRMNOPRVHJOPQCDEIJAH00877213_1.0
14.0,196.0,9,580000.0,48.0,1,2025,TQRMNOPRVHJOPQCDEIJAH00877213_1.0
10.0,100.0,3,580000.0,48.0,1,2025,TQRMNOPRVHJOPQCDEIJAH00877213_1.0
20.0,400.0,12,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
32.0,1024.0,12,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
5.0,25.0,3,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
7.0,49.0,3,2050000.0,48.0,0,2025,TQRMNORYXHJNMRCDEIJAH00877054_1.0
31.0,961.0,14,881000.0,36.0,0,2025,TQRMNOPWVHJNSPCDEIJAH00877071_1.0
7.0,49.0,3,881000.0,36.0,0,2025,TQRMNOPWVHJNSPCDEIJAH00877071_1.0
34.0,1156.0,17,1780000.0,46.0,0,2025,TQRMNOSQQHJLKSCDEIJAH00876897_1.0
68.0,4624.0,9,2400000.0,40.0,0,2025,TQRMNORWTHJKKUCDEIJAH00876898_1.0
67.0,4489.0,14,2400000.0,40.0,0,2025,TQRMNORWTHJKKUCDEIJAH00876898_1.0
47.0,2209.0,12,11200000.0,48.0,0,2025,TQRMNOSTPHLMKUCDEIJAH00855573_1.0
43.0,1849.0,12,11200000.0,48.0,0,2025,TQRMNOSTPHLMKUCDEIJAH00855573_1.0
29.0,841.0,14,11200000.0,48.0,0,2025,TQRMNOSTPHLMKUCDEIJAH00855573_1.0
24.0,576.0,12,11200000.0,48.0,0,2025,TQRMNOSTPHLMKUCDEIJAH00855573_1.0
20.0,400.0,12,11200000.0,48.0,0,2025,TQRMNOSTPHLMKUCDEIJAH00855573_1.0
56.0,3136.0,7,900000.0,20.0,1,2025,TQRMNOQVWHMOSLCDEIJAH00878404_1.0
48.0,2304.0,12,1700000.0,45.0,0,2025,TQRMNOQYTHKNQLCDEIJAH00861111_1.0
50.0,2500.0,12,1700000.0,45.0,0,2025,TQRMNOQYTHKNQLCDEIJAH00861111_1.0
38.0,1444.0,17,2110000.0,45.0,0,2025,TQRMNOTTWHJMQTCDEIJAH00878355_1.0
18.0,324.0,12,2110000.0,45.0,0,2025,TQRMNOTTWHJMQTCDEIJAH00878355_1.0
16.0,256.0,9,2110000.0,45.0,0,2025,TQRMNOTTWHJMQTCDEIJAH00878355_1.0
3.0,9.0,0,2110000.0,45.0,0,2025,TQRMNOTTWHJMQTCDEIJAH00878355_1.0
32.0,1024.0,17,1020000.0,45.0,0,2025,TQRMNORTRHLOSNCDEIJAH00878356_1.0
45.0,2025.0,14,610000.0,48.0,1,2025,TQRMNOQRSHLOQPCDEIJAH00855561_1.0
20.0,400.0,9,610000.0,48.0,1,2025,TQRMNOQRSHLOQPCDEIJAH00855561_1.0
36.0,1296.0,17,2110000.0,45.0,0,2025,TQRMNOTTWHJMQTCDEIJAH00878355_1.0
15.0,225.0,9,900000.0,20.0,1,2025,TQRMNOQVWHMOSLCDEIJAH00878404_1.0
58.0,3364.0,7,900000.0,20.0,1,2025,TQRMNOQVWHMOSLCDEIJAH00878404_1.0
35.0,1225.0,14,1020000.0,45.0,0,2025,TQRMNORTRHLOSNCDEIJAH00878356_1.0
2.0,4.0,0,1020000.0,45.0,0,2025,TQRMNORTRHLOSNCDEIJAH00878356_1.0
29.0,841.0,14,2330000.0,48.0,0,2025,TQSMNOPSTHMMMSCDEIJAH00878431_1.0
32.0,1024.0,14,2330000.0,48.0,0,2025,TQSMNOPSTHMMMSCDEIJAH00878431_1.0
6.0,36.0,3,2330000.0,48.0,0,2025,TQSMNOPSTHMMMSCDEIJAH00878431_1.0
14.0,196.0,9,990000.0,48.0,1,2025,TQRMNOPYWHJMLQCDEIJAH00872784_1.0
24.0,576.0,12,990000.0,48.0,1,2025,TQRMNOPYWHJMLQCDEIJAH00872784_1.0
48.0,2304.0,9,990000.0,48.0,1,2025,TQRMNOPYWHJMLQCDEIJAH00872784_1.0
64.0,4096.0,7,650000.0,24.0,0,2025,TQRMNORPPHMOSQCDEIJAH00878290_1.0
29.0,841.0,9,650000.0,24.0,0,2025,TQRMNORPPHMOSQCDEIJAH00878290_1.0
28.0,784.0,14,1000000.0,40.0,0,2025,TQRMNOSPUHLLTNCDEIJAH00857732_1.0
60.0,3600.0,17,2250000.0,48.0,0,2025,TQRMNORTPHMOSTCDEIJAH00878291_1.0
50.0,2500.0,14,800000.0,12.0,0,2025,TQRMNORSRHMOKUCDEIJAH00878289_1.0
27.0,729.0,14,800000.0,12.0,0,2025,TQRMNORSRHMOKUCDEIJAH00878289_1.0
55.0,3025.0,7,2880000.0,12.0,0,2025,TQRMNOQPRHMLMOCDEIJAH00878330_1.0
63.0,3969.0,17,2880000.0,12.0,0,2025,TQRMNOQPRHMLMOCDEIJAH00878330_1.0
25.0,625.0,14,2880000.0,12.0,0,2025,TQRMNOQPRHMLMOCDEIJAH00878330_1.0
38.0,1444.0,17,3500000.0,27.0,0,2025,TQRMNOPQXHLMSLCDEIJAH00855033_1.0
62.0,3844.0,12,120000.0,20.0,1,2025,TQRMNOQVYHKOTRCDEIJAH00861066_1.0
60.0,3600.0,14,120000.0,20.0,1,2025,TQRMNOQVYHKOTRCDEIJAH00861066_1.0
33.0,1089.0,17,1050000.0,45.0,0,2025,TQRMNOUQVHKKTSCDEIJAH00861067_1.0
57.0,3249.0,17,600000.0,30.0,0,2025,TQRMNORRYHLKORCDEIJAH00855718_1.0
59.0,3481.0,17,1100000.0,50.0,0,2025,TQRMNOSYQHLMROCDEIJAH00855521_1.0
23.0,529.0,0,1100000.0,50.0,0,2025,TQRMNOSYQHLMROCDEIJAH00855521_1.0
25.0,625.0,14,1100000.0,50.0,0,2025,TQRMNOSYQHLMROCDEIJAH00855521_1.0
21.0,441.0,9,350000.0,60.0,1,2025,TQRMNOUPSHMMTRCDEIJAH00878209_1.0
20.0,400.0,14,350000.0,60.0,1,2025,TQRMNOUPSHMMTRCDEIJAH00878209_1.0
58.0,3364.0,7,2050000.0,56.0,0,2025,TQRMNOVVUHJOONCDEIJAH00878254_1.0
31.0,961.0,12,2050000.0,56.0,0,2025,TQRMNOVVUHJOONCDEIJAH00878254_1.0
53.0,2809.0,12,2250000.0,48.0,0,2025,TQRMNORTPHMOSTCDEIJAH00878291_1.0
32.0,1024.0,12,2250000.0,48.0,0,2025,TQRMNORTPHMOSTCDEIJAH00878291_1.0
16.0,256.0,3,2250000.0,48.0,0,2025,TQRMNORTPHMOSTCDEIJAH00878291_1.0
56.0,3136.0,9,730000.0,36.0,0,2025,TQRMNORSWHKORSCDEIJAH00860952_1.0
17.0,289.0,9,730000.0,36.0,0,2025,TQRMNORSWHKORSCDEIJAH00860952_1.0
6.0,36.0,3,3500000.0,27.0,0,2025,TQRMNOPQXHLMSLCDEIJAH00855033_1.0
11.0,121.0,9,3500000.0,27.0,0,2025,TQRMNOPQXHLMSLCDEIJAH00855033_1.0
42.0,1764.0,12,3500000.0,27.0,0,2025,TQRMNOPQXHLMSLCDEIJAH00855033_1.0
38.0,1444.0,17,1200000.0,35.0,0,2025,TQRMNOQQVHMNQUCDEIJAH00878461_1.0
33.0,1089.0,14,1200000.0,35.0,0,2025,TQRMNOQQVHMNQUCDEIJAH00878461_1.0
2.0,4.0,0,1200000.0,35.0,0,2025,TQRMNOQQVHMNQUCDEIJAH00878461_1.0
28.0,784.0,12,1600000.0,40.0,0,2025,TQRMNORRRHMNQUCDEIJAH00878462_1.0
25.0,625.0,14,1500000.0,40.0,0,2025,TQRMNOSXRHKMNMCDEIJAH00861733_1.0
45.0,2025.0,9,3000000.0,48.0,0,2025,TQRMNOQQWHLLNRCDEIJAH00854988_1.0
18.0,324.0,12,3000000.0,48.0,0,2025,TQRMNOQQWHLLNRCDEIJAH00854988_1.0
33.0,1089.0,9,1700000.0,10.0,0,2025,TQRMNOQYQHKMNRCDEIJAH00878512_1.0
21.0,441.0,14,1700000.0,10.0,0,2025,TQRMNOQYQHKMNRCDEIJAH00878512_1.0
11.0,121.0,3,3000000.0,48.0,0,2025,TQRMNOQQWHLLNRCDEIJAH00854988_1.0
45.0,2025.0,14,3000000.0,48.0,0,2025,TQRMNOQQWHLLNRCDEIJAH00854988_1.0
32.0,1024.0,12,2200000.0,20.0,0,2025,TQRMNORPSHJMTLCDEIJAH00877030_1.0
33.0,1089.0,12,2200000.0,20.0,0,2025,TQRMNORPSHJMTLCDEIJAH00877030_1.0
28.0,784.0,12,1600000.0,40.0,0,2025,TQRMNORRRHMNQUCDEIJAH00878462_1.0
2.0,4.0,0,1600000.0,40.0,0,2025,TQRMNORRRHMNQUCDEIJAH00878462_1.0
56.0,3136.0,7,1270000.0,36.0,0,2025,TQRMNOQVWHLORPCDEIJAH00855554_1.0
36.0,1296.0,12,1270000.0,36.0,0,2025,TQRMNOQVWHLORPCDEIJAH00855554_1.0
4.0,16.0,0,1270000.0,36.0,0,2025,TQRMNOQVWHLORPCDEIJAH00855554_1.0
50.0,2500.0,17,570000.0,50.0,0,2025,TQRMNOPYVHKKPPCDEIJAH00861061_1.0
11.0,121.0,7,2504000.0,50.0,0,2025,TQRMNOSXXHLMROCDEIJAH00855503_1.0
51.0,2601.0,17,2504000.0,50.0,0,2025,TQRMNOSXXHLMROCDEIJAH00855503_1.0
28.0,784.0,14,295000.0,40.0,1,2025,TQRMNOTPQHMORQCDEIJAH00878412_1.0
54.0,2916.0,9,2504000.0,50.0,0,2025,TQRMNOSXXHLMROCDEIJAH00855503_1.0
35.0,1225.0,17,500000.0,40.0,0,2025,TQRMNORXYHLMNQCDEIJAH00855663_1.0
11.0,121.0,3,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
10.0,100.0,3,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
8.0,64.0,3,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
13.0,169.0,9,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
21.0,441.0,14,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
59.0,3481.0,9,750000.0,40.0,0,2025,TQRMNOQVPHKMLNCDEIJAH00859822_1.0
45.0,2025.0,14,750000.0,40.0,0,2025,TQRMNOQVPHKMLNCDEIJAH00859822_1.0
47.0,2209.0,7,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
59.0,3481.0,17,2500000.0,66.0,0,2025,TQRMNORQYHLOOOCDEIIAD00860477_1.0
59.0,3481.0,17,2500000.0,66.0,0,2025,TQRMNORQYHLOOOCDEIIAD00860477_1.0
23.0,529.0,17,2500000.0,66.0,0,2025,TQRMNORQYHLOOOCDEIIAD00860477_1.0
46.0,2116.0,12,1300000.0,54.0,1,2025,TQRMNOSXPHMNLUCDEIJAH00878523_1.0
19.0,361.0,14,700000.0,27.0,1,2025,TQRMNOQUWHJOROCDEIJAH00878660_1.0
14.0,196.0,9,1500000.0,72.0,0,2025,TQRMNOTUYHMNLUCDEIJAH00878524_1.0
46.0,2116.0,12,1300000.0,54.0,1,2025,TQRMNOSXPHMNLUCDEIJAH00878523_1.0
21.0,441.0,14,1300000.0,54.0,1,2025,TQRMNOSXPHMNLUCDEIJAH00878523_1.0
19.0,361.0,12,1300000.0,54.0,1,2025,TQRMNOSXPHMNLUCDEIJAH00878523_1.0
16.0,256.0,9,1300000.0,54.0,1,2025,TQRMNOSXPHMNLUCDEIJAH00878523_1.0
38.0,1444.0,7,1500000.0,72.0,0,2025,TQRMNOTUYHMNLUCDEIJAH00878524_1.0
40.0,1600.0,7,1500000.0,72.0,0,2025,TQRMNOTUYHMNLUCDEIJAH00878524_1.0
21.0,441.0,14,1500000.0,72.0,0,2025,TQRMNOTUYHMNLUCDEIJAH00878524_1.0
19.0,361.0,9,1500000.0,72.0,0,2025,TQRMNOTUYHMNLUCDEIJAH00878524_1.0
12.0,144.0,9,270000.0,84.0,1,2025,TQRMNOQRYHKMKRCDEIJAH00863904_1.0
64.0,4096.0,12,1280000.0,12.0,0,2025,TQRMNOPTTHMOKQCDEIJAH00878853_1.0
42.0,1764.0,14,1280000.0,12.0,0,2025,TQRMNOPTTHMOKQCDEIJAH00878853_1.0
36.0,1296.0,12,270000.0,84.0,1,2025,TQRMNOQRYHKMKRCDEIJAH00863904_1.0
46.0,2116.0,7,370000.0,24.0,1,2025,TQRMNOTWYHJOOMCDEIJAH00877585_1.0
19.0,361.0,9,370000.0,24.0,1,2025,TQRMNOTWYHJOOMCDEIJAH00877585_1.0
4.0,16.0,0,370000.0,24.0,1,2025,TQRMNOTWYHJOOMCDEIJAH00877585_1.0
38.0,1444.0,17,2350000.0,40.0,0,2025,TQRMNORXXHLMNQCDEIJAH00855278_1.0
38.0,1444.0,12,2350000.0,40.0,0,2025,TQRMNORXXHLMNQCDEIJAH00855278_1.0
19.0,361.0,14,2350000.0,40.0,0,2025,TQRMNORXXHLMNQCDEIJAH00855278_1.0
49.0,2401.0,17,2650000.0,32.0,0,2025,TQRMNOUXVHJMOPCDEIIAD00872630_1.0
37.0,1369.0,12,2650000.0,32.0,0,2025,TQRMNOUXVHJMOPCDEIIAD00872630_1.0
8.0,64.0,3,2650000.0,32.0,0,2025,TQRMNOUXVHJMOPCDEIIAD00872630_1.0
40.0,1600.0,9,880000.0,44.0,1,2025,TQRMNOPUSHKMKNCDEIJAH00856993_1.0
37.0,1369.0,9,1435000.0,59.0,0,2025,TQRMNOQQXHLMOLCDEIJAH00855129_1.0
30.0,900.0,14,1435000.0,59.0,0,2025,TQRMNOQQXHLMOLCDEIJAH00855129_1.0
8.0,64.0,3,1435000.0,59.0,0,2025,TQRMNOQQXHLMOLCDEIJAH00855129_1.0
60.0,3600.0,17,4100000.0,36.0,0,2025,TQRMNORUXHLKPRCDEIJAH00878774_1.0
57.0,3249.0,3,1820000.0,35.0,0,2025,TQRMNOPPSHMMLMCDEIJAH00878770_1.0
74.0,5476.0,7,1820000.0,35.0,0,2025,TQRMNOPPSHMMLMCDEIJAH00878770_1.0
14.0,196.0,9,880000.0,44.0,1,2025,TQRMNOPUSHKMKNCDEIJAH00856993_1.0
40.0,1600.0,12,880000.0,44.0,1,2025,TQRMNOPUSHKMKNCDEIJAH00856993_1.0
26.0,676.0,12,1400000.0,45.0,0,2025,TQRMNORYTHKKKTCDEIIAD00861057_3.0
