EDAD,edad2,educ,ingreso_total_familiar,miembros_hogar,horastrab,POBRE,ANO,cluster_k2,cluster_k4,cluster_k10,CH04,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP
24.0,576.0,0,961494.4547134935,2,40.0,0,2005,0,0,4,2,,,7,1,3.0
46.0,2116.0,9,232895.3234750462,2,48.0,0,2005,1,1,9,1,,,3,1,3.0
41.0,1681.0,9,232895.3234750462,2,48.0,0,2005,1,3,9,2,,,3,3,0.0
43.0,1849.0,9,295570.51756007393,3,25.0,0,2005,1,1,6,2,,,3,1,3.0
18.0,324.0,12,295570.51756007393,3,25.0,0,2005,0,3,6,1,,,4,3,0.0
13.0,169.0,12,295570.51756007393,3,25.0,0,2005,0,3,6,2,,,4,3,0.0
40.0,1600.0,17,890272.6432532347,6,45.0,0,2005,1,3,1,1,,,6,1,3.0
36.0,1296.0,17,890272.6432532347,6,45.0,0,2005,0,3,1,2,,,6,1,3.0
14.0,196.0,12,890272.6432532347,6,45.0,0,2005,0,0,7,1,,,4,3,0.0
11.0,121.0,7,890272.6432532347,6,45.0,0,2005,0,0,2,1,,,2,3,0.0
4.0,16.0,3,890272.6432532347,6,45.0,0,2005,0,0,2,1,,,1,4,0.0
2.0,4.0,3,890272.6432532347,6,45.0,0,2005,0,0,2,2,,,1,4,0.0
61.0,3721.0,9,121077.07948243992,3,16.0,1,2005,1,1,3,1,,,3,1,2.0
56.0,3136.0,9,121077.07948243992,3,16.0,1,2005,1,1,3,2,,,3,3,0.0
83.0,6889.0,9,121077.07948243992,3,16.0,1,2005,1,1,3,2,,,3,3,0.0
48.0,2304.0,9,117515.98890942699,5,36.0,1,2005,1,1,9,1,,,3,1,3.0
12.0,144.0,12,117515.98890942699,5,36.0,1,2005,0,0,1,2,,,4,3,0.0
10.0,100.0,7,117515.98890942699,5,36.0,1,2005,0,0,2,2,,,2,3,0.0
8.0,64.0,7,117515.98890942699,5,36.0,1,2005,0,0,2,1,,,2,4,0.0
5.0,25.0,3,117515.98890942699,5,36.0,1,2005,0,0,2,2,,,1,4,0.0
46.0,2116.0,17,284887.2458410351,4,50.0,0,2005,1,3,9,1,,,6,1,2.0
45.0,2025.0,0,284887.2458410351,4,50.0,0,2005,1,1,4,2,,,7,3,0.0
22.0,484.0,17,284887.2458410351,4,50.0,0,2005,0,3,1,2,,,6,2,3.0
14.0,196.0,12,284887.2458410351,4,50.0,0,2005,0,3,1,1,,,4,3,0.0
43.0,1849.0,12,231470.88724584103,4,43.0,0,2005,1,3,9,2,,,4,1,3.0
16.0,256.0,12,231470.88724584103,4,43.0,0,2005,0,3,1,2,,,4,3,0.0
14.0,196.0,12,231470.88724584103,4,43.0,0,2005,0,3,1,2,,,4,3,0.0
7.0,49.0,7,231470.88724584103,4,43.0,0,2005,0,0,2,2,,,2,4,0.0
33.0,1089.0,0,890272.6432532347,2,40.0,0,2005,0,0,4,1,,,7,1,2.0
24.0,576.0,17,890272.6432532347,2,40.0,0,2005,0,3,1,1,,,6,1,2.0
44.0,1936.0,0,712218.1146025878,1,40.0,0,2005,1,1,4,1,,,7,1,3.0
56.0,3136.0,12,455819.5933456562,3,60.0,0,2005,1,1,9,1,,,4,1,2.0
53.0,2809.0,14,455819.5933456562,3,60.0,0,2005,1,1,9,2,,,5,1,2.0
23.0,529.0,0,455819.5933456562,3,60.0,0,2005,0,0,4,1,,,7,1,3.0
80.0,6400.0,9,255686.303142329,1,10.0,0,2005,1,1,3,2,,,3,1,2.0
37.0,1369.0,14,124638.17005545287,2,60.0,0,2005,1,3,1,2,,,5,1,3.0
11.0,121.0,7,124638.17005545287,2,60.0,0,2005,0,0,2,2,,,2,3,0.0
30.0,900.0,12,356109.0573012939,5,60.0,0,2005,0,3,1,1,,,4,1,3.0
26.0,676.0,12,356109.0573012939,5,60.0,0,2005,0,3,1,2,,,4,1,3.0
6.0,36.0,7,356109.0573012939,5,60.0,0,2005,0,0,2,2,,,2,4,0.0
5.0,25.0,7,356109.0573012939,5,60.0,0,2005,0,0,2,2,,,2,4,0.0
3.0,9.0,3,356109.0573012939,5,60.0,0,2005,0,0,2,2,,,1,4,0.0
52.0,2704.0,9,178054.52865064694,2,40.0,0,2005,1,1,9,1,,,3,1,2.0
52.0,2704.0,12,178054.52865064694,2,40.0,0,2005,1,1,9,2,,,4,3,0.0
24.0,576.0,17,284887.2458410351,1,45.0,0,2005,0,3,1,2,,,6,1,3.0
35.0,1225.0,0,584018.853974122,1,48.0,0,2005,0,0,4,2,,,7,1,3.0
65.0,4225.0,14,819050.8317929759,4,50.0,0,2005,1,1,3,1,,,5,1,3.0
59.0,3481.0,14,819050.8317929759,4,50.0,0,2005,1,1,9,2,,,5,3,0.0
21.0,441.0,17,819050.8317929759,4,50.0,0,2005,0,3,1,2,,,6,3,0.0
17.0,289.0,12,819050.8317929759,4,50.0,0,2005,0,3,1,2,,,4,3,0.0
48.0,2304.0,0,1068327.1719038817,5,54.0,0,2005,1,1,4,1,,,7,1,2.0
43.0,1849.0,0,1068327.1719038817,5,54.0,0,2005,0,0,4,2,,,7,1,2.0
6.0,36.0,7,1068327.1719038817,5,54.0,0,2005,0,0,2,2,,,2,4,0.0
1.0,1.0,3,1068327.1719038817,5,54.0,0,2005,0,0,2,1,,,1,4,0.0
25.0,625.0,9,491430.49907578557,5,56.0,0,2005,0,3,8,1,,,3,1,3.0
25.0,625.0,12,491430.49907578557,5,56.0,0,2005,0,3,1,1,,,4,1,3.0
23.0,529.0,9,491430.49907578557,5,56.0,0,2005,0,0,8,2,,,3,3,0.0
4.0,16.0,3,491430.49907578557,5,56.0,0,2005,0,0,2,1,,,1,4,0.0
54.0,2916.0,0,534163.5859519409,1,40.0,0,2005,1,1,4,2,,,7,1,2.0
54.0,2916.0,9,676607.2088724584,5,66.0,0,2005,1,1,9,1,,,3,1,2.0
54.0,2916.0,9,676607.2088724584,5,66.0,0,2005,1,1,9,2,,,3,3,0.0
27.0,729.0,17,676607.2088724584,5,66.0,0,2005,0,3,1,2,,,6,1,3.0
19.0,361.0,17,676607.2088724584,5,66.0,0,2005,0,3,1,2,,,6,1,3.0
24.0,576.0,17,676607.2088724584,5,66.0,0,2005,0,3,1,1,,,6,1,3.0
49.0,2401.0,17,1958599.8151571164,3,35.0,0,2005,1,1,9,1,,,6,1,3.0
49.0,2401.0,14,1958599.8151571164,3,35.0,0,2005,1,1,9,2,,,5,1,3.0
24.0,576.0,17,1958599.8151571164,3,35.0,0,2005,0,3,1,1,,,6,1,3.0
42.0,1764.0,9,623190.8502772643,6,50.0,0,2005,0,3,9,1,,,3,1,3.0
41.0,1681.0,9,623190.8502772643,6,50.0,0,2005,0,3,9,2,,,3,1,3.0
17.0,289.0,12,623190.8502772643,6,50.0,0,2005,0,3,1,2,,,4,3,0.0
10.0,100.0,7,623190.8502772643,6,50.0,0,2005,0,0,2,2,,,2,3,0.0
4.0,16.0,3,623190.8502772643,6,50.0,0,2005,0,0,2,2,,,1,4,0.0
1.0,1.0,3,623190.8502772643,6,50.0,0,2005,0,0,2,1,,,1,4,0.0
38.0,1444.0,0,890272.6432532347,2,50.0,0,2005,0,0,4,1,,,7,1,2.0
34.0,1156.0,0,890272.6432532347,2,50.0,0,2005,0,0,4,2,,,7,1,2.0
45.0,2025.0,9,587579.9445471349,5,70.0,0,2005,1,3,9,1,,,3,1,3.0
39.0,1521.0,9,587579.9445471349,5,70.0,0,2005,0,3,8,2,,,3,3,0.0
23.0,529.0,12,587579.9445471349,5,70.0,0,2005,0,3,8,1,,,4,2,3.0
13.0,169.0,7,587579.9445471349,5,70.0,0,2005,0,0,8,1,,,2,3,0.0
6.0,36.0,7,587579.9445471349,5,70.0,0,2005,0,0,8,2,,,2,4,0.0
60.0,3600.0,12,908078.0961182994,3,65.0,0,2005,1,1,9,1,,,4,1,2.0
57.0,3249.0,9,908078.0961182994,3,65.0,0,2005,1,1,9,2,,,3,1,2.0
29.0,841.0,0,908078.0961182994,3,65.0,0,2005,0,0,4,1,,,7,1,3.0
39.0,1521.0,17,1246381.7005545285,4,40.0,0,2005,1,3,1,1,,,6,1,3.0
30.0,900.0,12,1246381.7005545285,4,40.0,0,2005,0,3,1,2,,,4,3,0.0
5.0,25.0,3,1246381.7005545285,4,40.0,0,2005,0,0,2,2,,,1,4,0.0
45.0,2025.0,0,2172265.2495378926,4,50.0,0,2005,1,1,4,1,,,7,1,3.0
45.0,2025.0,0,2172265.2495378926,4,50.0,0,2005,1,1,4,2,,,7,1,3.0
15.0,225.0,12,2172265.2495378926,4,50.0,0,2005,0,3,1,2,,,4,3,0.0
12.0,144.0,7,2172265.2495378926,4,50.0,0,2005,0,0,2,1,,,2,3,0.0
53.0,2809.0,12,188025.58225508317,2,20.0,0,2005,1,1,3,2,,,4,1,3.0
15.0,225.0,12,188025.58225508317,2,20.0,0,2005,0,3,6,2,,,4,3,0.0
28.0,784.0,14,940127.9112754159,2,36.0,0,2005,0,3,1,1,,,5,1,3.0
34.0,1156.0,14,940127.9112754159,2,36.0,0,2005,1,3,1,2,,,5,1,3.0
52.0,2704.0,9,403827.6709796673,3,45.0,0,2005,1,1,9,1,,,3,1,3.0
46.0,2116.0,12,403827.6709796673,3,45.0,0,2005,1,1,9,2,,,4,2,3.0
20.0,400.0,12,403827.6709796673,3,45.0,0,2005,0,3,1,1,,,4,2,3.0
35.0,1225.0,0,1638101.6635859518,2,40.0,0,2005,0,0,4,1,,,7,1,3.0
33.0,1089.0,0,1638101.6635859518,2,40.0,0,2005,0,0,4,2,,,7,1,3.0
26.0,676.0,14,160249.07578558224,1,60.0,0,2005,0,3,1,2,,,5,1,3.0
43.0,1849.0,14,284887.2458410351,4,44.0,0,2005,1,3,9,1,,,5,1,2.0
44.0,1936.0,14,284887.2458410351,4,44.0,0,2005,1,3,9,2,,,5,2,3.0
20.0,400.0,17,284887.2458410351,4,44.0,0,2005,0,3,1,2,,,6,2,0.0
17.0,289.0,12,284887.2458410351,4,44.0,0,2005,0,3,1,1,,,4,3,0.0
35.0,1225.0,0,747829.0203327172,2,51.0,0,2005,0,0,4,1,,,7,1,3.0
33.0,1089.0,0,747829.0203327172,2,51.0,0,2005,0,0,4,1,,,7,1,3.0
57.0,3249.0,14,819050.8317929759,2,45.0,0,2005,1,1,9,2,,,5,1,3.0
59.0,3481.0,12,819050.8317929759,2,45.0,0,2005,1,1,3,1,,,4,1,2.0
76.0,5776.0,9,783439.9260628466,2,28.0,0,2005,1,1,3,2,,,3,1,3.0
32.0,1024.0,0,783439.9260628466,2,28.0,0,2005,0,0,4,2,,,7,1,3.0
60.0,3600.0,3,476830.02772643254,1,55.0,0,2005,1,1,4,1,,,1,1,3.0
54.0,2916.0,9,1317603.5120147874,1,90.0,0,2005,1,1,9,1,,,3,1,1.0
26.0,676.0,14,341864.69500924216,4,44.0,0,2005,0,3,1,1,,,5,1,3.0
25.0,625.0,14,341864.69500924216,4,44.0,0,2005,0,3,1,2,,,5,1,3.0
3.0,9.0,3,341864.69500924216,4,44.0,0,2005,0,0,2,1,,,1,4,0.0
24.0,576.0,14,341864.69500924216,4,44.0,0,2005,0,3,1,2,,,5,3,0.0
46.0,2116.0,0,2109946.1645101663,5,60.0,0,2005,1,1,4,1,,,7,1,3.0
47.0,2209.0,0,2109946.1645101663,5,60.0,0,2005,1,1,4,2,,,7,1,3.0
10.0,100.0,7,2109946.1645101663,5,60.0,0,2005,0,0,2,1,,,2,3,0.0
8.0,64.0,7,2109946.1645101663,5,60.0,0,2005,0,0,2,2,,,2,4,0.0
6.0,36.0,7,2109946.1645101663,5,60.0,0,2005,0,0,2,1,,,2,4,0.0
30.0,900.0,0,890272.6432532347,1,55.0,0,2005,0,0,4,2,,,7,1,3.0
29.0,841.0,0,3561090.5730129387,1,55.0,0,2005,0,2,4,1,,,7,1,1.0
57.0,3249.0,17,1189404.2513863216,6,40.0,0,2005,1,1,9,1,,,6,1,3.0
52.0,2704.0,14,1189404.2513863216,6,40.0,0,2005,1,1,9,2,,,5,3,0.0
30.0,900.0,14,1189404.2513863216,6,40.0,0,2005,0,3,1,1,,,5,1,3.0
28.0,784.0,14,1189404.2513863216,6,40.0,0,2005,0,3,1,1,,,5,1,3.0
18.0,324.0,12,1189404.2513863216,6,40.0,0,2005,0,3,7,2,,,4,3,0.0
78.0,6084.0,9,1189404.2513863216,6,40.0,0,2005,1,1,3,2,,,3,3,0.0
49.0,2401.0,14,569774.4916820702,5,60.0,0,2005,1,3,9,2,,,5,1,3.0
33.0,1089.0,14,569774.4916820702,5,60.0,0,2005,0,3,1,1,,,5,1,3.0
25.0,625.0,17,569774.4916820702,5,60.0,0,2005,0,3,1,1,,,6,1,3.0
26.0,676.0,17,569774.4916820702,5,60.0,0,2005,0,3,1,2,,,6,2,3.0
16.0,256.0,12,569774.4916820702,5,60.0,0,2005,0,3,8,2,,,4,3,0.0
49.0,2401.0,12,356109.0573012939,2,40.0,0,2005,1,1,9,1,,,4,1,2.0
54.0,2916.0,14,356109.0573012939,2,40.0,0,2005,1,1,9,2,,,5,1,2.0
48.0,2304.0,17,943689.0018484289,3,50.0,0,2005,1,3,9,2,,,6,1,2.0
15.0,225.0,12,943689.0018484289,3,50.0,0,2005,0,3,1,1,,,4,3,0.0
79.0,6241.0,9,943689.0018484289,3,50.0,0,2005,1,1,3,2,,,3,3,0.0
25.0,625.0,12,202982.16266173753,1,30.0,0,2005,0,3,6,1,,,4,1,3.0
30.0,900.0,0,249276.34011090573,1,30.0,0,2005,0,0,4,1,,,7,1,3.0
30.0,900.0,0,498552.68022181146,1,55.0,0,2005,0,0,4,2,,,7,1,3.0
36.0,1296.0,12,427330.8687615527,6,72.0,0,2005,0,3,8,1,,,4,1,3.0
50.0,2500.0,9,427330.8687615527,6,72.0,0,2005,1,1,9,2,,,3,1,3.0
21.0,441.0,14,427330.8687615527,6,72.0,0,2005,0,3,8,2,,,5,2,3.0
18.0,324.0,14,427330.8687615527,6,72.0,0,2005,0,3,8,1,,,5,1,3.0
15.0,225.0,12,427330.8687615527,6,72.0,0,2005,0,3,8,1,,,4,3,0.0
13.0,169.0,12,427330.8687615527,6,72.0,0,2005,0,3,8,2,,,4,3,0.0
30.0,900.0,14,391719.9630314233,3,20.0,0,2005,0,3,6,2,,,5,1,3.0
33.0,1089.0,17,391719.9630314233,3,20.0,0,2005,1,3,6,1,,,6,1,3.0
3.0,9.0,3,391719.9630314233,3,20.0,0,2005,0,0,2,1,,,1,4,0.0
79.0,6241.0,9,213665.43438077634,1,45.0,0,2005,1,1,3,1,,,3,1,3.0
26.0,676.0,14,302692.6987060998,1,50.0,0,2005,0,3,1,2,,,5,1,3.0
43.0,1849.0,7,484308.3179297597,5,51.0,0,2005,1,3,9,2,,,2,1,3.0
45.0,2025.0,9,484308.3179297597,5,51.0,0,2005,1,3,9,1,,,3,1,3.0
26.0,676.0,12,484308.3179297597,5,51.0,0,2005,0,3,1,2,,,4,1,3.0
8.0,64.0,7,484308.3179297597,5,51.0,0,2005,0,0,2,1,,,2,4,0.0
20.0,400.0,14,484308.3179297597,5,51.0,0,2005,0,3,1,2,,,5,2,3.0
59.0,3481.0,9,551969.0388170056,5,48.0,0,2005,1,1,9,1,,,3,1,3.0
75.0,5625.0,7,551969.0388170056,5,48.0,0,2005,1,1,3,2,,,2,3,0.0
75.0,5625.0,7,551969.0388170056,5,48.0,0,2005,1,1,3,2,,,2,3,0.0
19.0,361.0,12,551969.0388170056,5,48.0,0,2005,0,3,1,2,,,4,2,3.0
10.0,100.0,7,551969.0388170056,5,48.0,0,2005,0,0,2,1,,,2,3,0.0
39.0,1521.0,0,908078.0961182994,3,40.0,0,2005,0,0,4,2,,,7,1,3.0
4.0,16.0,3,908078.0961182994,3,40.0,0,2005,0,0,2,1,,,1,4,0.0
9.0,81.0,7,908078.0961182994,3,40.0,0,2005,0,0,2,1,,,2,4,0.0
27.0,729.0,9,213665.43438077634,1,72.0,0,2005,0,3,1,2,,,3,1,3.0
42.0,1764.0,7,356109.0573012939,4,58.0,0,2005,1,3,9,1,,,2,1,2.0
40.0,1600.0,9,356109.0573012939,4,58.0,0,2005,1,3,9,2,,,3,3,0.0
15.0,225.0,12,356109.0573012939,4,58.0,0,2005,0,3,1,2,,,4,3,0.0
10.0,100.0,7,356109.0573012939,4,58.0,0,2005,0,0,2,1,,,2,3,0.0
46.0,2116.0,0,4273308.687615527,4,50.0,0,2005,1,2,4,1,,,7,1,3.0
41.0,1681.0,0,4273308.687615527,4,50.0,0,2005,1,2,4,2,,,7,1,3.0
5.0,25.0,3,4273308.687615527,4,50.0,0,2005,0,2,2,1,,,1,4,0.0
3.0,9.0,3,4273308.687615527,4,50.0,0,2005,0,2,2,1,,,1,4,0.0
33.0,1089.0,0,578677.2181146026,1,30.0,0,2005,0,0,4,1,,,7,1,3.0
75.0,5625.0,0,1371019.8706099815,4,9.0,0,2005,1,1,3,1,,,7,1,2.0
75.0,5625.0,0,1371019.8706099815,4,9.0,0,2005,1,1,3,1,,,7,1,2.0
75.0,5625.0,0,1371019.8706099815,4,9.0,0,2005,1,1,3,2,,,7,3,0.0
75.0,5625.0,0,1371019.8706099815,4,9.0,0,2005,1,1,3,2,,,7,3,0.0
27.0,729.0,14,427330.8687615527,3,40.0,0,2005,0,3,1,1,,,5,1,3.0
27.0,729.0,17,427330.8687615527,3,40.0,0,2005,0,3,1,2,,,6,1,3.0
1.0,1.0,3,427330.8687615527,3,40.0,0,2005,0,0,2,2,,,1,4,0.0
53.0,2809.0,0,772400.5452865064,3,56.0,0,2005,1,1,4,1,,,7,1,2.0
25.0,625.0,17,772400.5452865064,3,56.0,0,2005,0,3,1,2,,,6,1,3.0
26.0,676.0,17,772400.5452865064,3,56.0,0,2005,0,3,1,1,,,6,1,4.0
54.0,2916.0,9,199421.07208872458,2,48.0,0,2005,1,1,9,1,,,3,1,3.0
19.0,361.0,17,199421.07208872458,2,48.0,0,2005,0,3,1,1,,,6,1,3.0
52.0,2704.0,0,1495658.0406654344,3,40.0,0,2005,1,1,4,2,,,7,1,3.0
24.0,576.0,0,1495658.0406654344,3,40.0,0,2005,0,0,4,1,,,7,1,3.0
24.0,576.0,0,1495658.0406654344,3,40.0,0,2005,0,0,4,1,,,7,1,3.0
33.0,1089.0,14,142443.62292051755,2,25.0,0,2005,1,3,6,2,,,5,1,3.0
61.0,3721.0,3,979299.9075785582,3,6.0,0,2005,1,1,3,1,,,1,1,2.0
59.0,3481.0,3,979299.9075785582,3,6.0,0,2005,1,1,3,2,,,1,1,3.0
18.0,324.0,17,979299.9075785582,3,6.0,0,2005,0,3,6,1,,,6,3,0.0
35.0,1225.0,14,267081.7929759704,3,48.0,0,2005,1,3,1,1,,,5,1,3.0
37.0,1369.0,14,267081.7929759704,3,48.0,0,2005,1,3,1,2,,,5,3,0.0
4.0,16.0,3,267081.7929759704,3,48.0,0,2005,0,0,2,2,,,1,4,0.0
49.0,2401.0,14,890272.6432532347,4,50.0,0,2005,1,1,9,2,,,5,1,3.0
19.0,361.0,14,890272.6432532347,4,50.0,0,2005,0,3,1,2,,,5,1,3.0
18.0,324.0,14,890272.6432532347,4,50.0,0,2005,0,3,1,1,,,5,3,0.0
16.0,256.0,12,890272.6432532347,4,50.0,0,2005,0,3,1,1,,,4,3,0.0
62.0,3844.0,14,427330.8687615527,1,64.0,0,2005,1,1,9,2,,,5,1,2.0
58.0,3364.0,14,968616.6358595194,4,60.0,0,2005,1,1,9,1,,,5,1,3.0
52.0,2704.0,0,968616.6358595194,4,60.0,0,2005,1,1,4,2,,,7,1,3.0
17.0,289.0,12,968616.6358595194,4,60.0,0,2005,0,3,1,2,,,4,3,0.0
10.0,100.0,7,968616.6358595194,4,60.0,0,2005,0,0,2,1,,,2,3,0.0
45.0,2025.0,9,256398.5212569316,5,30.0,1,2005,1,1,9,2,,,3,1,3.0
18.0,324.0,12,256398.5212569316,5,30.0,1,2005,0,3,6,1,,,4,1,3.0
15.0,225.0,12,256398.5212569316,5,30.0,1,2005,0,3,6,1,,,4,3,0.0
13.0,169.0,12,256398.5212569316,5,30.0,1,2005,0,0,6,1,,,4,3,0.0
12.0,144.0,7,256398.5212569316,5,30.0,1,2005,0,0,2,1,,,2,3,0.0
47.0,2209.0,0,1299798.0591497228,4,40.0,0,2005,1,1,4,1,,,7,1,3.0
51.0,2601.0,0,1299798.0591497228,4,40.0,0,2005,1,1,4,2,,,7,1,2.0
21.0,441.0,17,1299798.0591497228,4,40.0,0,2005,0,3,1,1,,,6,3,0.0
18.0,324.0,17,1299798.0591497228,4,40.0,0,2005,0,3,1,2,,,6,3,0.0
30.0,900.0,14,843978.4658040665,3,84.0,0,2005,0,3,8,1,,,5,1,3.0
31.0,961.0,14,843978.4658040665,3,84.0,0,2005,0,3,8,2,,,5,1,3.0
6.0,36.0,7,843978.4658040665,3,84.0,0,2005,0,0,8,2,,,2,4,0.0
48.0,2304.0,12,279901.719038817,6,40.0,1,2005,1,1,9,2,,,4,1,3.0
43.0,1849.0,9,279901.719038817,6,40.0,1,2005,0,3,9,1,,,3,2,3.0
27.0,729.0,12,279901.719038817,6,40.0,1,2005,0,3,7,1,,,4,1,3.0
29.0,841.0,14,279901.719038817,6,40.0,1,2005,0,3,1,2,,,5,2,3.0
37.0,1369.0,7,279901.719038817,6,40.0,1,2005,0,0,7,2,,,2,3,0.0
44.0,1936.0,7,279901.719038817,6,40.0,1,2005,0,1,9,1,,,2,3,0.0
72.0,5184.0,14,412374.28835489834,3,15.0,0,2005,1,1,3,1,,,5,1,3.0
71.0,5041.0,0,412374.28835489834,3,15.0,0,2005,1,1,3,2,,,7,3,0.0
23.0,529.0,17,412374.28835489834,3,15.0,0,2005,0,3,6,1,,,6,2,3.0
76.0,5776.0,0,961494.4547134935,2,60.0,0,2005,1,1,3,1,,,7,1,2.0
54.0,2916.0,14,961494.4547134935,2,60.0,0,2005,1,1,9,2,,,5,3,0.0
73.0,5329.0,17,819050.8317929759,3,12.0,0,2005,1,1,3,1,,,6,1,2.0
70.0,4900.0,14,819050.8317929759,3,12.0,0,2005,1,1,3,2,,,5,3,0.0
34.0,1156.0,0,819050.8317929759,3,12.0,0,2005,0,0,4,2,,,7,1,2.0
44.0,1936.0,14,142443.62292051755,5,66.0,1,2005,1,3,9,1,,,5,1,2.0
36.0,1296.0,14,142443.62292051755,5,66.0,1,2005,0,3,1,2,,,5,3,0.0
17.0,289.0,17,142443.62292051755,5,66.0,1,2005,0,3,1,1,,,6,3,0.0
14.0,196.0,12,142443.62292051755,5,66.0,1,2005,0,3,8,1,,,4,3,0.0
14.0,196.0,12,142443.62292051755,5,66.0,1,2005,0,3,8,1,,,4,3,0.0
24.0,576.0,9,160249.07578558224,1,62.0,0,2005,0,3,1,2,,,3,1,3.0
55.0,3025.0,0,234675.86876155267,1,25.0,0,2005,1,1,4,2,,,7,1,3.0
48.0,2304.0,14,462941.77449168207,4,57.0,0,2005,1,3,9,1,,,5,1,2.0
46.0,2116.0,12,462941.77449168207,4,57.0,0,2005,1,3,9,2,,,4,1,2.0
19.0,361.0,17,462941.77449168207,4,57.0,0,2005,0,3,1,1,,,6,3,0.0
17.0,289.0,12,462941.77449168207,4,57.0,0,2005,0,3,1,2,,,4,3,0.0
39.0,1521.0,0,409525.41589648795,2,40.0,0,2005,0,0,4,1,,,7,1,3.0
37.0,1369.0,17,409525.41589648795,2,40.0,0,2005,1,3,1,1,,,6,1,3.0
40.0,1600.0,14,459380.6839186691,4,44.0,0,2005,1,3,9,1,,,5,1,3.0
32.0,1024.0,14,459380.6839186691,4,44.0,0,2005,0,3,1,2,,,5,3,0.0
5.0,25.0,3,459380.6839186691,4,44.0,0,2005,0,0,2,1,,,1,4,0.0
1.0,1.0,3,459380.6839186691,4,44.0,0,2005,0,0,2,1,,,1,4,0.0
38.0,1444.0,0,527041.404805915,4,56.0,0,2005,0,0,4,1,,,7,1,3.0
37.0,1369.0,14,527041.404805915,4,56.0,0,2005,1,3,1,2,,,5,1,3.0
18.0,324.0,12,527041.404805915,4,56.0,0,2005,0,3,1,1,,,4,3,0.0
17.0,289.0,12,527041.404805915,4,56.0,0,2005,0,3,1,2,,,4,3,0.0
33.0,1089.0,0,1139548.9833641404,2,48.0,0,2005,0,0,4,1,,,7,1,1.0
32.0,1024.0,0,1139548.9833641404,2,48.0,0,2005,0,0,4,2,,,7,1,3.0
26.0,676.0,14,462941.77449168207,2,60.0,0,2005,0,3,1,1,,,5,1,3.0
27.0,729.0,0,462941.77449168207,2,60.0,0,2005,0,0,4,2,,,7,3,0.0
50.0,2500.0,0,612507.5785582255,2,31.0,0,2005,1,1,4,2,,,7,1,3.0
8.0,64.0,7,612507.5785582255,2,31.0,0,2005,0,0,2,1,,,2,4,0.0
49.0,2401.0,17,427330.8687615527,2,50.0,0,2005,1,3,9,2,,,6,1,3.0
21.0,441.0,17,427330.8687615527,2,50.0,0,2005,0,3,1,1,,,6,2,0.0
42.0,1764.0,17,1246381.7005545285,2,70.0,0,2005,1,3,9,2,,,6,1,2.0
13.0,169.0,12,1246381.7005545285,2,70.0,0,2005,0,3,1,2,,,4,3,0.0
29.0,841.0,17,616068.6691312385,2,45.0,0,2005,0,3,1,1,,,6,1,3.0
25.0,625.0,17,616068.6691312385,2,45.0,0,2005,0,3,1,2,,,6,1,3.0
43.0,1849.0,12,462941.77449168207,4,72.0,0,2005,1,3,9,1,,,4,1,3.0
39.0,1521.0,9,462941.77449168207,4,72.0,0,2005,0,3,8,2,,,3,3,0.0
24.0,576.0,17,462941.77449168207,4,72.0,0,2005,0,3,1,1,,,6,2,3.0
13.0,169.0,12,462941.77449168207,4,72.0,0,2005,0,3,8,2,,,4,3,0.0
53.0,2809.0,9,340440.25878003694,3,16.0,0,2005,1,1,3,1,,,3,1,3.0
54.0,2916.0,9,340440.25878003694,3,16.0,0,2005,1,1,3,2,,,3,2,0.0
18.0,324.0,12,340440.25878003694,3,16.0,0,2005,0,3,6,1,,,4,1,3.0
50.0,2500.0,12,787001.0166358595,5,30.0,0,2005,1,1,9,2,,,4,1,2.0
57.0,3249.0,12,787001.0166358595,5,30.0,0,2005,1,1,9,1,,,4,2,3.0
27.0,729.0,17,787001.0166358595,5,30.0,0,2005,0,3,6,2,,,6,3,0.0
25.0,625.0,17,787001.0166358595,5,30.0,0,2005,0,3,1,2,,,6,1,3.0
20.0,400.0,17,787001.0166358595,5,30.0,0,2005,0,3,1,2,,,6,1,3.0
33.0,1089.0,0,391719.9630314233,4,45.0,0,2005,0,0,4,1,,,7,1,3.0
35.0,1225.0,0,391719.9630314233,4,45.0,0,2005,0,0,4,2,,,7,3,0.0
5.0,25.0,3,391719.9630314233,4,45.0,0,2005,0,0,2,1,,,1,4,0.0
1.0,1.0,3,391719.9630314233,4,45.0,0,2005,0,0,2,1,,,1,4,0.0
30.0,900.0,17,651679.5748613678,1,63.0,0,2005,1,3,1,1,,,6,1,3.0
50.0,2500.0,0,1139548.9833641404,2,40.0,0,2005,1,1,4,1,,,7,1,3.0
42.0,1764.0,0,1139548.9833641404,2,40.0,0,2005,1,1,4,2,,,7,1,3.0
52.0,2704.0,14,1317603.5120147874,4,60.0,0,2005,1,1,9,1,,,5,1,3.0
50.0,2500.0,14,1317603.5120147874,4,60.0,0,2005,1,1,9,2,,,5,3,0.0
26.0,676.0,14,1317603.5120147874,4,60.0,0,2005,0,3,1,1,,,5,1,2.0
24.0,576.0,17,1317603.5120147874,4,60.0,0,2005,0,3,1,2,,,6,1,2.0
64.0,4096.0,14,712218.1146025878,2,50.0,0,2005,1,1,3,1,,,5,1,1.0
61.0,3721.0,14,712218.1146025878,2,50.0,0,2005,1,1,3,2,,,5,3,0.0
