"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2018","1,023.00","1,023.00","1,023.00","1,023.00","","-0.78%"
"11/16/2018","1,031.00","1,031.00","1,031.00","1,031.00","","1.08%"
"11/15/2018","1,020.00","1,020.00","1,020.00","1,020.00","","1.09%"
"11/14/2018","1,009.00","1,009.00","1,009.00","1,009.00","","-5.17%"
"11/13/2018","1,064.00","1,064.00","1,064.00","1,064.00","","-5.42%"
"11/12/2018","1,125.00","1,125.00","1,125.00","1,125.00","","-1.92%"
"11/09/2018","1,147.00","1,147.00","1,147.00","1,147.00","","-6.82%"
"11/08/2018","1,231.00","1,231.00","1,231.00","1,231.00","","-5.60%"
"11/07/2018","1,304.00","1,304.00","1,304.00","1,304.00","","-6.52%"
"11/06/2018","1,395.00","1,395.00","1,395.00","1,395.00","","-2.31%"
"11/05/2018","1,428.00","1,428.00","1,428.00","1,428.00","","-1.99%"
"11/02/2018","1,457.00","1,457.00","1,457.00","1,457.00","","-0.88%"
"11/01/2018","1,470.00","1,470.00","1,470.00","1,470.00","","-1.34%"
"10/31/2018","1,490.00","1,490.00","1,490.00","1,490.00","","-1.52%"
"10/30/2018","1,513.00","1,513.00","1,513.00","1,513.00","","-0.59%"
"10/29/2018","1,522.00","1,522.00","1,522.00","1,522.00","","0.20%"
"10/26/2018","1,519.00","1,519.00","1,519.00","1,519.00","","0.20%"
"10/25/2018","1,516.00","1,516.00","1,516.00","1,516.00","","-1.94%"
"10/24/2018","1,546.00","1,546.00","1,546.00","1,546.00","","-1.97%"
"10/23/2018","1,577.00","1,577.00","1,577.00","1,577.00","","-0.13%"
"10/22/2018","1,579.00","1,579.00","1,579.00","1,579.00","","0.19%"
"10/19/2018","1,576.00","1,576.00","1,576.00","1,576.00","","0.70%"
"10/18/2018","1,565.00","1,565.00","1,565.00","1,565.00","","0.71%"
"10/17/2018","1,554.00","1,554.00","1,554.00","1,554.00","","-1.52%"
"10/16/2018","1,578.00","1,578.00","1,578.00","1,578.00","","-0.38%"
"10/15/2018","1,584.00","1,584.00","1,584.00","1,584.00","","0.32%"
"10/12/2018","1,579.00","1,579.00","1,579.00","1,579.00","","4.22%"
"10/11/2018","1,515.00","1,515.00","1,515.00","1,515.00","","1.47%"
"10/10/2018","1,493.00","1,493.00","1,493.00","1,493.00","","-0.67%"
"10/09/2018","1,503.00","1,503.00","1,503.00","1,503.00","","-1.76%"
"10/08/2018","1,530.00","1,530.00","1,530.00","1,530.00","","-0.39%"
"10/05/2018","1,536.00","1,536.00","1,536.00","1,536.00","","-1.16%"
"10/04/2018","1,554.00","1,554.00","1,554.00","1,554.00","","-1.27%"
"10/03/2018","1,574.00","1,574.00","1,574.00","1,574.00","","0.25%"
"10/02/2018","1,570.00","1,570.00","1,570.00","1,570.00","","0.96%"
"10/01/2018","1,555.00","1,555.00","1,555.00","1,555.00","","0.97%"
"09/28/2018","1,540.00","1,540.00","1,540.00","1,540.00","","1.05%"
"09/27/2018","1,524.00","1,524.00","1,524.00","1,524.00","","1.40%"
"09/26/2018","1,503.00","1,503.00","1,503.00","1,503.00","","3.66%"
"09/25/2018","1,450.00","1,450.00","1,450.00","1,450.00","","1.12%"
"09/24/2018","1,434.00","1,434.00","1,434.00","1,434.00","","1.49%"
"09/21/2018","1,413.00","1,413.00","1,413.00","1,413.00","","1.22%"
"09/20/2018","1,396.00","1,396.00","1,396.00","1,396.00","","1.68%"
"09/19/2018","1,373.00","1,373.00","1,373.00","1,373.00","","1.25%"
"09/18/2018","1,356.00","1,356.00","1,356.00","1,356.00","","-0.07%"
"09/17/2018","1,357.00","1,357.00","1,357.00","1,357.00","","-0.66%"
"09/14/2018","1,366.00","1,366.00","1,366.00","1,366.00","","-1.16%"
"09/13/2018","1,382.00","1,382.00","1,382.00","1,382.00","","-2.06%"
"09/12/2018","1,411.00","1,411.00","1,411.00","1,411.00","","-1.95%"
"09/11/2018","1,439.00","1,439.00","1,439.00","1,439.00","","-2.90%"
"09/10/2018","1,482.00","1,482.00","1,482.00","1,482.00","","-0.54%"
"09/07/2018","1,490.00","1,490.00","1,490.00","1,490.00","","0.40%"
"09/06/2018","1,484.00","1,484.00","1,484.00","1,484.00","","0.47%"
"09/05/2018","1,477.00","1,477.00","1,477.00","1,477.00","","-2.38%"
"09/04/2018","1,513.00","1,513.00","1,513.00","1,513.00","","-2.83%"
"09/03/2018","1,557.00","1,557.00","1,557.00","1,557.00","","-1.39%"
"08/31/2018","1,579.00","1,579.00","1,579.00","1,579.00","","-2.17%"
"08/30/2018","1,614.00","1,614.00","1,614.00","1,614.00","","-2.83%"
"08/29/2018","1,661.00","1,661.00","1,661.00","1,661.00","","-1.37%"
"08/28/2018","1,684.00","1,684.00","1,684.00","1,684.00","","-0.77%"
"08/24/2018","1,697.00","1,697.00","1,697.00","1,697.00","","-0.70%"
"08/23/2018","1,709.00","1,709.00","1,709.00","1,709.00","","-1.50%"
"08/22/2018","1,735.00","1,735.00","1,735.00","1,735.00","","-0.06%"
"08/21/2018","1,736.00","1,736.00","1,736.00","1,736.00","","0.52%"
"08/20/2018","1,727.00","1,727.00","1,727.00","1,727.00","","0.23%"
"08/17/2018","1,723.00","1,723.00","1,723.00","1,723.00","","0.17%"
"08/16/2018","1,720.00","1,720.00","1,720.00","1,720.00","","-0.41%"
"08/15/2018","1,727.00","1,727.00","1,727.00","1,727.00","","0.12%"
"08/14/2018","1,725.00","1,725.00","1,725.00","1,725.00","","0.94%"
"08/13/2018","1,709.00","1,709.00","1,709.00","1,709.00","","1.06%"
"08/10/2018","1,691.00","1,691.00","1,691.00","1,691.00","","-0.18%"
"08/09/2018","1,694.00","1,694.00","1,694.00","1,694.00","","-0.59%"
"08/08/2018","1,704.00","1,704.00","1,704.00","1,704.00","","-1.62%"
"08/07/2018","1,732.00","1,732.00","1,732.00","1,732.00","","-2.31%"
"08/06/2018","1,773.00","1,773.00","1,773.00","1,773.00","","0.00%"
"08/03/2018","1,773.00","1,773.00","1,773.00","1,773.00","","0.97%"
"08/02/2018","1,756.00","1,756.00","1,756.00","1,756.00","","-0.23%"
"08/01/2018","1,760.00","1,760.00","1,760.00","1,760.00","","0.74%"
"07/31/2018","1,747.00","1,747.00","1,747.00","1,747.00","","2.58%"
"07/30/2018","1,703.00","1,703.00","1,703.00","1,703.00","","1.61%"
"07/27/2018","1,676.00","1,676.00","1,676.00","1,676.00","","-1.87%"
"07/26/2018","1,708.00","1,708.00","1,708.00","1,708.00","","-3.61%"
"07/25/2018","1,772.00","1,772.00","1,772.00","1,772.00","","-0.11%"
"07/24/2018","1,774.00","1,774.00","1,774.00","1,774.00","","3.26%"
"07/23/2018","1,718.00","1,718.00","1,718.00","1,718.00","","1.72%"
"07/20/2018","1,689.00","1,689.00","1,689.00","1,689.00","","1.93%"
"07/19/2018","1,657.00","1,657.00","1,657.00","1,657.00","","-1.84%"
"07/18/2018","1,688.00","1,688.00","1,688.00","1,688.00","","-1.92%"
"07/17/2018","1,721.00","1,721.00","1,721.00","1,721.00","","1.53%"
"07/16/2018","1,695.00","1,695.00","1,695.00","1,695.00","","1.74%"
"07/13/2018","1,666.00","1,666.00","1,666.00","1,666.00","","2.08%"
"07/12/2018","1,632.00","1,632.00","1,632.00","1,632.00","","2.90%"
"07/11/2018","1,586.00","1,586.00","1,586.00","1,586.00","","1.99%"
"07/10/2018","1,555.00","1,555.00","1,555.00","1,555.00","","-3.36%"
"07/09/2018","1,609.00","1,609.00","1,609.00","1,609.00","","-0.80%"
"07/06/2018","1,622.00","1,622.00","1,622.00","1,622.00","","0.62%"
"07/05/2018","1,612.00","1,612.00","1,612.00","1,612.00","","2.87%"
"07/04/2018","1,567.00","1,567.00","1,567.00","1,567.00","","6.17%"
"07/03/2018","1,476.00","1,476.00","1,476.00","1,476.00","","3.80%"
"07/02/2018","1,422.00","1,422.00","1,422.00","1,422.00","","2.67%"
"06/29/2018","1,385.00","1,385.00","1,385.00","1,385.00","","4.21%"
"06/28/2018","1,329.00","1,329.00","1,329.00","1,329.00","","1.53%"
"06/27/2018","1,309.00","1,309.00","1,309.00","1,309.00","","-1.06%"
"06/26/2018","1,323.00","1,323.00","1,323.00","1,323.00","","-0.75%"
"06/25/2018","1,333.00","1,333.00","1,333.00","1,333.00","","-0.60%"
"06/22/2018","1,341.00","1,341.00","1,341.00","1,341.00","","-0.45%"
"06/21/2018","1,347.00","1,347.00","1,347.00","1,347.00","","-1.89%"
"06/20/2018","1,373.00","1,373.00","1,373.00","1,373.00","","-3.24%"
"06/19/2018","1,419.00","1,419.00","1,419.00","1,419.00","","-1.60%"
"06/18/2018","1,442.00","1,442.00","1,442.00","1,442.00","","-0.21%"
"06/15/2018","1,445.00","1,445.00","1,445.00","1,445.00","","0.84%"
"06/14/2018","1,433.00","1,433.00","1,433.00","1,433.00","","2.07%"
"06/13/2018","1,404.00","1,404.00","1,404.00","1,404.00","","1.01%"
"06/12/2018","1,390.00","1,390.00","1,390.00","1,390.00","","0.22%"
"06/11/2018","1,387.00","1,387.00","1,387.00","1,387.00","","-0.29%"
"06/08/2018","1,391.00","1,391.00","1,391.00","1,391.00","","-0.29%"
"06/07/2018","1,395.00","1,395.00","1,395.00","1,395.00","","4.10%"
"06/06/2018","1,340.00","1,340.00","1,340.00","1,340.00","","7.29%"
"06/05/2018","1,249.00","1,249.00","1,249.00","1,249.00","","4.69%"
"06/04/2018","1,193.00","1,193.00","1,193.00","1,193.00","","3.20%"
"06/01/2018","1,156.00","1,156.00","1,156.00","1,156.00","","6.06%"
"05/31/2018","1,090.00","1,090.00","1,090.00","1,090.00","","4.61%"
"05/30/2018","1,042.00","1,042.00","1,042.00","1,042.00","","-1.42%"
"05/29/2018","1,057.00","1,057.00","1,057.00","1,057.00","","-1.86%"
"05/25/2018","1,077.00","1,077.00","1,077.00","1,077.00","","-2.89%"
"05/24/2018","1,109.00","1,109.00","1,109.00","1,109.00","","-4.56%"
"05/23/2018","1,162.00","1,162.00","1,162.00","1,162.00","","-3.09%"
"05/22/2018","1,199.00","1,199.00","1,199.00","1,199.00","","-3.23%"
"05/21/2018","1,239.00","1,239.00","1,239.00","1,239.00","","-2.67%"
"05/18/2018","1,273.00","1,273.00","1,273.00","1,273.00","","-2.45%"
"05/17/2018","1,305.00","1,305.00","1,305.00","1,305.00","","-6.99%"
"05/16/2018","1,403.00","1,403.00","1,403.00","1,403.00","","-4.43%"
"05/15/2018","1,468.00","1,468.00","1,468.00","1,468.00","","-0.54%"
"05/14/2018","1,476.00","1,476.00","1,476.00","1,476.00","","0.27%"
"05/11/2018","1,472.00","1,472.00","1,472.00","1,472.00","","1.31%"
"05/10/2018","1,453.00","1,453.00","1,453.00","1,453.00","","-0.82%"
"05/09/2018","1,465.00","1,465.00","1,465.00","1,465.00","","2.30%"
"05/08/2018","1,432.00","1,432.00","1,432.00","1,432.00","","3.47%"
"05/04/2018","1,384.00","1,384.00","1,384.00","1,384.00","","0.58%"
"05/03/2018","1,376.00","1,376.00","1,376.00","1,376.00","","2.23%"
"05/02/2018","1,346.00","1,346.00","1,346.00","1,346.00","","1.43%"
"05/01/2018","1,327.00","1,327.00","1,327.00","1,327.00","","-1.04%"
"04/30/2018","1,341.00","1,341.00","1,341.00","1,341.00","","-1.47%"
"04/27/2018","1,361.00","1,361.00","1,361.00","1,361.00","","-1.02%"
"04/26/2018","1,375.00","1,375.00","1,375.00","1,375.00","","-0.07%"
"04/25/2018","1,376.00","1,376.00","1,376.00","1,376.00","","3.46%"
"04/24/2018","1,330.00","1,330.00","1,330.00","1,330.00","","1.84%"
"04/23/2018","1,306.00","1,306.00","1,306.00","1,306.00","","1.95%"
"04/20/2018","1,281.00","1,281.00","1,281.00","1,281.00","","6.66%"
"04/19/2018","1,201.00","1,201.00","1,201.00","1,201.00","","6.85%"
"04/18/2018","1,124.00","1,124.00","1,124.00","1,124.00","","6.84%"
"04/17/2018","1,052.00","1,052.00","1,052.00","1,052.00","","2.63%"
"04/16/2018","1,025.00","1,025.00","1,025.00","1,025.00","","1.08%"
"04/13/2018","1,014.00","1,014.00","1,014.00","1,014.00","","2.11%"
"04/12/2018","993.00","993.00","993.00","993.00","","1.43%"
"04/11/2018","979.00","979.00","979.00","979.00","","0.51%"
"04/10/2018","974.00","974.00","974.00","974.00","","2.31%"
"04/09/2018","952.00","952.00","952.00","952.00","","0.42%"
"04/06/2018","948.00","948.00","948.00","948.00","","-0.52%"
"04/05/2018","953.00","953.00","953.00","953.00","","-2.46%"
"04/04/2018","977.00","977.00","977.00","977.00","","-3.84%"
"04/03/2018","1,016.00","1,016.00","1,016.00","1,016.00","","-3.70%"
"03/29/2018","1,055.00","1,055.00","1,055.00","1,055.00","","-2.31%"
"03/28/2018","1,080.00","1,080.00","1,080.00","1,080.00","","-3.31%"
"03/27/2018","1,117.00","1,117.00","1,117.00","1,117.00","","-0.80%"
"03/26/2018","1,126.00","1,126.00","1,126.00","1,126.00","","0.36%"
"03/23/2018","1,122.00","1,122.00","1,122.00","1,122.00","","0.45%"
"03/22/2018","1,117.00","1,117.00","1,117.00","1,117.00","","0.00%"
"03/21/2018","1,117.00","1,117.00","1,117.00","1,117.00","","-0.45%"
"03/20/2018","1,122.00","1,122.00","1,122.00","1,122.00","","-1.23%"
"03/19/2018","1,136.00","1,136.00","1,136.00","1,136.00","","-0.61%"
"03/16/2018","1,143.00","1,143.00","1,143.00","1,143.00","","-0.61%"
"03/15/2018","1,150.00","1,150.00","1,150.00","1,150.00","","-1.63%"
"03/14/2018","1,169.00","1,169.00","1,169.00","1,169.00","","-0.85%"
"03/13/2018","1,179.00","1,179.00","1,179.00","1,179.00","","-1.09%"
"03/12/2018","1,192.00","1,192.00","1,192.00","1,192.00","","-0.75%"
"03/09/2018","1,201.00","1,201.00","1,201.00","1,201.00","","0.33%"
"03/08/2018","1,197.00","1,197.00","1,197.00","1,197.00","","0.50%"
"03/07/2018","1,191.00","1,191.00","1,191.00","1,191.00","","-1.73%"
"03/06/2018","1,212.00","1,212.00","1,212.00","1,212.00","","0.17%"
"03/05/2018","1,210.00","1,210.00","1,210.00","1,210.00","","0.25%"
"03/02/2018","1,207.00","1,207.00","1,207.00","1,207.00","","0.92%"
"03/01/2018","1,196.00","1,196.00","1,196.00","1,196.00","","0.34%"
"02/28/2018","1,192.00","1,192.00","1,192.00","1,192.00","","0.34%"
"02/27/2018","1,188.00","1,188.00","1,188.00","1,188.00","","-0.25%"
"02/26/2018","1,191.00","1,191.00","1,191.00","1,191.00","","0.51%"
"02/23/2018","1,185.00","1,185.00","1,185.00","1,185.00","","1.54%"
"02/22/2018","1,167.00","1,167.00","1,167.00","1,167.00","","1.83%"
"02/21/2018","1,146.00","1,146.00","1,146.00","1,146.00","","2.60%"
"02/20/2018","1,117.00","1,117.00","1,117.00","1,117.00","","2.76%"
"02/19/2018","1,087.00","1,087.00","1,087.00","1,087.00","","0.28%"
"02/16/2018","1,084.00","1,084.00","1,084.00","1,084.00","","-0.46%"
"02/15/2018","1,089.00","1,089.00","1,089.00","1,089.00","","-0.55%"
"02/14/2018","1,095.00","1,095.00","1,095.00","1,095.00","","-1.71%"
"02/13/2018","1,114.00","1,114.00","1,114.00","1,114.00","","-0.80%"
"02/12/2018","1,123.00","1,123.00","1,123.00","1,123.00","","-0.18%"
"02/09/2018","1,125.00","1,125.00","1,125.00","1,125.00","","1.72%"
"02/08/2018","1,106.00","1,106.00","1,106.00","1,106.00","","0.82%"
"02/07/2018","1,097.00","1,097.00","1,097.00","1,097.00","","0.18%"
"02/06/2018","1,095.00","1,095.00","1,095.00","1,095.00","","1.20%"
"02/05/2018","1,082.00","1,082.00","1,082.00","1,082.00","","-1.19%"
"02/02/2018","1,095.00","1,095.00","1,095.00","1,095.00","","-1.71%"
"02/01/2018","1,114.00","1,114.00","1,114.00","1,114.00","","-3.30%"
"01/31/2018","1,152.00","1,152.00","1,152.00","1,152.00","","-3.27%"
"01/30/2018","1,191.00","1,191.00","1,191.00","1,191.00","","-1.89%"
"01/29/2018","1,214.00","1,214.00","1,214.00","1,214.00","","-0.41%"
"01/26/2018","1,219.00","1,219.00","1,219.00","1,219.00","","0.16%"
"01/25/2018","1,217.00","1,217.00","1,217.00","1,217.00","","1.42%"
"01/24/2018","1,200.00","1,200.00","1,200.00","1,200.00","","3.72%"
"01/23/2018","1,157.00","1,157.00","1,157.00","1,157.00","","2.48%"
"01/22/2018","1,129.00","1,129.00","1,129.00","1,129.00","","0.36%"
"01/19/2018","1,125.00","1,125.00","1,125.00","1,125.00","","-1.23%"
"01/18/2018","1,139.00","1,139.00","1,139.00","1,139.00","","-2.15%"
"01/17/2018","1,164.00","1,164.00","1,164.00","1,164.00","","-4.67%"
"01/16/2018","1,221.00","1,221.00","1,221.00","1,221.00","","-3.40%"
"01/15/2018","1,264.00","1,264.00","1,264.00","1,264.00","","-1.17%"
"01/12/2018","1,279.00","1,279.00","1,279.00","1,279.00","","-1.84%"
"01/11/2018","1,303.00","1,303.00","1,303.00","1,303.00","","-4.61%"
"01/10/2018","1,366.00","1,366.00","1,366.00","1,366.00","","-2.08%"
"01/09/2018","1,395.00","1,395.00","1,395.00","1,395.00","","0.72%"
"01/08/2018","1,385.00","1,385.00","1,385.00","1,385.00","","1.02%"
"01/05/2018","1,371.00","1,371.00","1,371.00","1,371.00","","2.24%"
"01/04/2018","1,341.00","1,341.00","1,341.00","1,341.00","","6.26%"
"01/03/2018","1,262.00","1,262.00","1,262.00","1,262.00","","2.60%"
"01/02/2018","1,230.00","1,230.00","1,230.00","1,230.00","","-9.96%"
"12/22/2017","1,366.00","1,366.00","1,366.00","1,366.00","","-4.48%"
"12/21/2017","1,430.00","1,430.00","1,430.00","1,430.00","","-3.12%"
"12/20/2017","1,476.00","1,476.00","1,476.00","1,476.00","","-4.59%"
"12/19/2017","1,547.00","1,547.00","1,547.00","1,547.00","","-2.58%"
"12/18/2017","1,588.00","1,588.00","1,588.00","1,588.00","","-1.91%"
"12/15/2017","1,619.00","1,619.00","1,619.00","1,619.00","","-2.94%"
"12/14/2017","1,668.00","1,668.00","1,668.00","1,668.00","","-3.58%"
"12/13/2017","1,730.00","1,730.00","1,730.00","1,730.00","","-0.75%"
"12/12/2017","1,743.00","1,743.00","1,743.00","1,743.00","","0.93%"
"12/11/2017","1,727.00","1,727.00","1,727.00","1,727.00","","1.47%"
"12/08/2017","1,702.00","1,702.00","1,702.00","1,702.00","","1.37%"
"12/07/2017","1,679.00","1,679.00","1,679.00","1,679.00","","0.54%"
"12/06/2017","1,670.00","1,670.00","1,670.00","1,670.00","","0.24%"
"12/05/2017","1,666.00","1,666.00","1,666.00","1,666.00","","0.24%"
"12/04/2017","1,662.00","1,662.00","1,662.00","1,662.00","","2.21%"
"12/01/2017","1,626.00","1,626.00","1,626.00","1,626.00","","3.04%"
"11/30/2017","1,578.00","1,578.00","1,578.00","1,578.00","","2.73%"
"11/29/2017","1,536.00","1,536.00","1,536.00","1,536.00","","1.99%"
"11/28/2017","1,506.00","1,506.00","1,506.00","1,506.00","","1.96%"
"11/27/2017","1,477.00","1,477.00","1,477.00","1,477.00","","1.30%"
"11/24/2017","1,458.00","1,458.00","1,458.00","1,458.00","","0.90%"
"11/23/2017","1,445.00","1,445.00","1,445.00","1,445.00","","2.26%"
"11/22/2017","1,413.00","1,413.00","1,413.00","1,413.00","","1.22%"
"11/21/2017","1,396.00","1,396.00","1,396.00","1,396.00","","0.79%"
"11/20/2017","1,385.00","1,385.00","1,385.00","1,385.00","","1.02%"
"11/17/2017","1,371.00","1,371.00","1,371.00","1,371.00","","0.73%"
"11/16/2017","1,361.00","1,361.00","1,361.00","1,361.00","","-0.95%"
"11/15/2017","1,374.00","1,374.00","1,374.00","1,374.00","","-2.21%"
"11/14/2017","1,405.00","1,405.00","1,405.00","1,405.00","","-2.77%"
"11/13/2017","1,445.00","1,445.00","1,445.00","1,445.00","","-1.30%"
"11/10/2017","1,464.00","1,464.00","1,464.00","1,464.00","","-1.15%"
"11/09/2017","1,481.00","1,481.00","1,481.00","1,481.00","","-0.34%"
"11/08/2017","1,486.00","1,486.00","1,486.00","1,486.00","","0.61%"
"11/07/2017","1,477.00","1,477.00","1,477.00","1,477.00","","0.27%"
"11/06/2017","1,473.00","1,473.00","1,473.00","1,473.00","","-0.20%"
"11/03/2017","1,476.00","1,476.00","1,476.00","1,476.00","","-0.40%"
"11/02/2017","1,482.00","1,482.00","1,482.00","1,482.00","","-0.94%"
"11/01/2017","1,496.00","1,496.00","1,496.00","1,496.00","","-1.71%"
"10/31/2017","1,522.00","1,522.00","1,522.00","1,522.00","","-0.78%"
"10/30/2017","1,534.00","1,534.00","1,534.00","1,534.00","","-0.78%"
"10/27/2017","1,546.00","1,546.00","1,546.00","1,546.00","","-0.58%"
"10/26/2017","1,555.00","1,555.00","1,555.00","1,555.00","","-1.14%"
"10/25/2017","1,573.00","1,573.00","1,573.00","1,573.00","","-0.94%"
"10/24/2017","1,588.00","1,588.00","1,588.00","1,588.00","","0.13%"
"10/23/2017","1,586.00","1,586.00","1,586.00","1,586.00","","0.51%"
"10/20/2017","1,578.00","1,578.00","1,578.00","1,578.00","","-0.25%"
"10/19/2017","1,582.00","1,582.00","1,582.00","1,582.00","","1.02%"
"10/18/2017","1,566.00","1,566.00","1,566.00","1,566.00","","0.90%"
"10/17/2017","1,552.00","1,552.00","1,552.00","1,552.00","","1.90%"
"10/16/2017","1,523.00","1,523.00","1,523.00","1,523.00","","2.56%"
"10/13/2017","1,485.00","1,485.00","1,485.00","1,485.00","","1.85%"
"10/12/2017","1,458.00","1,458.00","1,458.00","1,458.00","","1.74%"
"10/11/2017","1,433.00","1,433.00","1,433.00","1,433.00","","1.06%"
"10/10/2017","1,418.00","1,418.00","1,418.00","1,418.00","","0.50%"
"10/09/2017","1,411.00","1,411.00","1,411.00","1,411.00","","0.43%"
"10/06/2017","1,405.00","1,405.00","1,405.00","1,405.00","","1.66%"
"10/05/2017","1,382.00","1,382.00","1,382.00","1,382.00","","4.70%"
"10/04/2017","1,320.00","1,320.00","1,320.00","1,320.00","","0.92%"
"10/03/2017","1,308.00","1,308.00","1,308.00","1,308.00","","-1.51%"
"10/02/2017","1,328.00","1,328.00","1,328.00","1,328.00","","-2.06%"
"09/29/2017","1,356.00","1,356.00","1,356.00","1,356.00","","-2.52%"
"09/28/2017","1,391.00","1,391.00","1,391.00","1,391.00","","-2.66%"
"09/27/2017","1,429.00","1,429.00","1,429.00","1,429.00","","-3.18%"
"09/26/2017","1,476.00","1,476.00","1,476.00","1,476.00","","-1.80%"
"09/25/2017","1,503.00","1,503.00","1,503.00","1,503.00","","0.07%"
"09/22/2017","1,502.00","1,502.00","1,502.00","1,502.00","","2.18%"
"09/21/2017","1,470.00","1,470.00","1,470.00","1,470.00","","1.45%"
"09/20/2017","1,449.00","1,449.00","1,449.00","1,449.00","","2.40%"
"09/19/2017","1,415.00","1,415.00","1,415.00","1,415.00","","1.22%"
"09/18/2017","1,398.00","1,398.00","1,398.00","1,398.00","","0.94%"
"09/15/2017","1,385.00","1,385.00","1,385.00","1,385.00","","1.76%"
"09/14/2017","1,361.00","1,361.00","1,361.00","1,361.00","","1.80%"
"09/13/2017","1,337.00","1,337.00","1,337.00","1,337.00","","-0.52%"
"09/12/2017","1,344.00","1,344.00","1,344.00","1,344.00","","-0.81%"
"09/11/2017","1,355.00","1,355.00","1,355.00","1,355.00","","1.73%"
"09/08/2017","1,332.00","1,332.00","1,332.00","1,332.00","","2.78%"
"09/07/2017","1,296.00","1,296.00","1,296.00","1,296.00","","3.68%"
"09/06/2017","1,250.00","1,250.00","1,250.00","1,250.00","","2.88%"
"09/05/2017","1,215.00","1,215.00","1,215.00","1,215.00","","2.36%"
"09/04/2017","1,187.00","1,187.00","1,187.00","1,187.00","","0.34%"
"09/01/2017","1,183.00","1,183.00","1,183.00","1,183.00","","-0.08%"
"08/31/2017","1,184.00","1,184.00","1,184.00","1,184.00","","0.25%"
"08/30/2017","1,181.00","1,181.00","1,181.00","1,181.00","","-1.83%"
"08/29/2017","1,203.00","1,203.00","1,203.00","1,203.00","","-0.50%"
"08/25/2017","1,209.00","1,209.00","1,209.00","1,209.00","","0.75%"
"08/24/2017","1,200.00","1,200.00","1,200.00","1,200.00","","-1.80%"
"08/23/2017","1,222.00","1,222.00","1,222.00","1,222.00","","-2.16%"
"08/22/2017","1,249.00","1,249.00","1,249.00","1,249.00","","-1.34%"
"08/21/2017","1,266.00","1,266.00","1,266.00","1,266.00","","0.48%"
"08/18/2017","1,260.00","1,260.00","1,260.00","1,260.00","","1.04%"
"08/17/2017","1,247.00","1,247.00","1,247.00","1,247.00","","3.31%"
"08/16/2017","1,207.00","1,207.00","1,207.00","1,207.00","","3.25%"
"08/15/2017","1,169.00","1,169.00","1,169.00","1,169.00","","1.21%"
"08/14/2017","1,155.00","1,155.00","1,155.00","1,155.00","","1.49%"
"08/11/2017","1,138.00","1,138.00","1,138.00","1,138.00","","4.21%"
"08/10/2017","1,092.00","1,092.00","1,092.00","1,092.00","","4.00%"
"08/09/2017","1,050.00","1,050.00","1,050.00","1,050.00","","1.16%"
"08/08/2017","1,038.00","1,038.00","1,038.00","1,038.00","","0.19%"
"08/07/2017","1,036.00","1,036.00","1,036.00","1,036.00","","0.39%"
"08/04/2017","1,032.00","1,032.00","1,032.00","1,032.00","","0.88%"
"08/03/2017","1,023.00","1,023.00","1,023.00","1,023.00","","3.02%"
"08/02/2017","993.00","993.00","993.00","993.00","","2.90%"
"08/01/2017","965.00","965.00","965.00","965.00","","2.01%"
"07/31/2017","946.00","946.00","946.00","946.00","","1.39%"
"07/28/2017","933.00","933.00","933.00","933.00","","-0.96%"
"07/27/2017","942.00","942.00","942.00","942.00","","-2.69%"
"07/26/2017","968.00","968.00","968.00","968.00","","-1.22%"
"07/25/2017","980.00","980.00","980.00","980.00","","0.31%"
"07/24/2017","977.00","977.00","977.00","977.00","","0.00%"
"07/21/2017","977.00","977.00","977.00","977.00","","1.35%"
"07/20/2017","964.00","964.00","964.00","964.00","","1.69%"
"07/19/2017","948.00","948.00","948.00","948.00","","1.72%"
"07/18/2017","932.00","932.00","932.00","932.00","","2.19%"
"07/17/2017","912.00","912.00","912.00","912.00","","1.33%"
"07/14/2017","900.00","900.00","900.00","900.00","","1.35%"
"07/13/2017","888.00","888.00","888.00","888.00","","3.38%"
"07/12/2017","859.00","859.00","859.00","859.00","","3.49%"
"07/11/2017","830.00","830.00","830.00","830.00","","1.22%"
"07/10/2017","820.00","820.00","820.00","820.00","","-0.24%"
"07/07/2017","822.00","822.00","822.00","822.00","","-0.84%"
"07/06/2017","829.00","829.00","829.00","829.00","","-2.13%"
"07/05/2017","847.00","847.00","847.00","847.00","","-2.76%"
"07/04/2017","871.00","871.00","871.00","871.00","","-1.25%"
"07/03/2017","882.00","882.00","882.00","882.00","","-2.11%"
"06/30/2017","901.00","901.00","901.00","901.00","","-2.07%"
"06/29/2017","920.00","920.00","920.00","920.00","","-0.97%"
"06/28/2017","929.00","929.00","929.00","929.00","","2.88%"
"06/27/2017","903.00","903.00","903.00","903.00","","2.15%"
"06/26/2017","884.00","884.00","884.00","884.00","","1.61%"
"06/23/2017","870.00","870.00","870.00","870.00","","1.75%"
"06/22/2017","855.00","855.00","855.00","855.00","","1.30%"
"06/21/2017","844.00","844.00","844.00","844.00","","-0.35%"
"06/20/2017","847.00","847.00","847.00","847.00","","-0.12%"
"06/19/2017","848.00","848.00","848.00","848.00","","-0.35%"
"06/16/2017","851.00","851.00","851.00","851.00","","-0.47%"
"06/15/2017","855.00","855.00","855.00","855.00","","-1.16%"
"06/14/2017","865.00","865.00","865.00","865.00","","-0.57%"
