CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO,HOGAR_ID,ADULTO_EQUIVALENTE,AD_EQUIV_HOGAR,INGRESO_NECESARIO,pobre
137513  ,1.0,1.0,1,56,,,7,1,0.0,2100.0,6300.0,3800.0,3.0,No,2005,137513  _1.0,1.0,2.52,516.7764,0
137513  ,1.0,2.0,2,54,,,7,1,0.0,2100.0,6300.0,300.0,3.0,No,2005,137513  _1.0,0.76,2.52,516.7764,0
137513  ,1.0,3.0,2,27,,,7,1,0.0,2100.0,6300.0,2200.0,3.0,No,2005,137513  _1.0,0.76,2.52,516.7764,0
137690  ,1.0,1.0,1,71,,,3,3,1.0,300.0,600.0,0.0,0.0,0.0,2005,137690  _1.0,0.83,1.5,307.605,0
137690  ,1.0,2.0,2,69,,,3,3,4.0,300.0,600.0,0.0,0.0,0.0,2005,137690  _1.0,0.67,1.5,307.605,0
137988  ,1.0,1.0,1,38,,,4,1,0.0,231.66666666666663,1390.0,750.0,3.0,Sí,2005,137988  _1.0,1.0,4.87,998.6908999999999,0
137988  ,1.0,2.0,2,36,,,5,2,0.0,231.66666666666663,1390.0,0.0,3.0,0.0,2005,137988  _1.0,0.77,4.87,998.6908999999999,0
137988  ,1.0,3.0,1,12,,,2,3,3.0,231.66666666666663,1390.0,0.0,0.0,0.0,2005,137988  _1.0,0.85,4.87,998.6908999999999,0
137988  ,1.0,4.0,1,13,,,4,3,3.0,231.66666666666663,1390.0,0.0,0.0,0.0,2005,137988  _1.0,0.9,4.87,998.6908999999999,0
137988  ,1.0,5.0,1,9,,,2,4,3.0,231.66666666666663,1390.0,0.0,0.0,0.0,2005,137988  _1.0,0.69,4.87,998.6908999999999,0
137988  ,1.0,6.0,1,7,,,2,4,3.0,231.66666666666663,1390.0,0.0,0.0,0.0,2005,137988  _1.0,0.66,4.87,998.6908999999999,0
138160  ,1.0,1.0,1,72,,,5,1,0.0,773.0,1546.0,946.0,3.0,No,2005,138160  _1.0,0.83,1.5,307.605,0
138160  ,1.0,2.0,2,68,,,5,3,1.0,773.0,1546.0,0.0,0.0,0.0,2005,138160  _1.0,0.67,1.5,307.605,0
138397  ,1.0,1.0,1,62,,,6,1,0.0,465.0,930.0,930.0,3.0,No,2005,138397  _1.0,0.83,1.85,379.3795,0
138397  ,1.0,2.0,1,19,,,6,3,3.0,465.0,930.0,0.0,0.0,0.0,2005,138397  _1.0,1.02,1.85,379.3795,0
138793  ,1.0,1.0,1,37,,,4,1,0.0,200.0,1000.0,1000.0,3.0,No,2005,138793  _1.0,1.0,3.69,756.7083,0
138793  ,1.0,2.0,2,37,,,5,3,4.0,200.0,1000.0,0.0,0.0,0.0,2005,138793  _1.0,0.77,3.69,756.7083,0
138793  ,1.0,3.0,2,11,,,2,3,3.0,200.0,1000.0,0.0,0.0,0.0,2005,138793  _1.0,0.72,3.69,756.7083,0
138793  ,1.0,4.0,1,9,,,2,4,3.0,200.0,1000.0,0.0,0.0,0.0,2005,138793  _1.0,0.69,3.69,756.7083,0
138793  ,1.0,5.0,1,3,,,1,4,5.0,200.0,1000.0,0.0,0.0,0.0,2005,138793  _1.0,0.51,3.69,756.7083,0
138885  ,1.0,1.0,1,35,,,5,1,0.0,800.0,1600.0,1000.0,3.0,No,2005,138885  _1.0,1.0,1.77,362.9739,0
138885  ,1.0,2.0,2,31,,,5,1,0.0,800.0,1600.0,600.0,3.0,No,2005,138885  _1.0,0.77,1.77,362.9739,0
139225  ,1.0,1.0,1,78,,,7,3,1.0,1025.0,2050.0,0.0,0.0,0.0,2005,139225  _1.0,0.74,1.37,280.9459,0
139225  ,1.0,2.0,2,78,,,7,3,4.0,1025.0,2050.0,0.0,0.0,0.0,2005,139225  _1.0,0.63,1.37,280.9459,0
139766  ,1.0,1.0,2,50,,,3,1,0.0,400.0,400.0,0.0,2.0,Sí,2005,139766  _1.0,0.76,0.76,155.8532,0
140286  ,1.0,1.0,1,46,,,7,1,0.0,375.0,1500.0,1500.0,3.0,No,2005,140286  _1.0,1.0,3.5300000000000002,723.8971,0
140286  ,1.0,2.0,2,48,,,7,3,4.0,375.0,1500.0,0.0,0.0,0.0,2005,140286  _1.0,0.76,3.5300000000000002,723.8971,0
140286  ,1.0,3.0,1,16,,,4,3,3.0,375.0,1500.0,0.0,0.0,0.0,2005,140286  _1.0,1.03,3.5300000000000002,723.8971,0
140286  ,1.0,4.0,2,12,,,4,3,3.0,375.0,1500.0,0.0,0.0,0.0,2005,140286  _1.0,0.74,3.5300000000000002,723.8971,0
140419  ,1.0,1.0,1,71,,,6,3,1.0,920.0,1840.0,0.0,0.0,0.0,2005,140419  _1.0,0.83,1.5,307.605,0
140419  ,1.0,2.0,2,67,,,5,3,1.0,920.0,1840.0,0.0,0.0,0.0,2005,140419  _1.0,0.67,1.5,307.605,0
140543  ,1.0,1.0,2,89,,,1,3,1.0,700.0,700.0,0.0,0.0,0.0,2005,140543  _1.0,0.63,0.63,129.1941,0
140792  ,1.0,1.0,2,63,,,6,2,0.0,500.0,500.0,0.0,3.0,0.0,2005,140792  _1.0,0.67,0.67,137.39690000000002,0
140826  ,2.0,1.0,1,25,,,4,1,0.0,1716.0,1716.0,1270.0,3.0,No,2005,140826  _2.0,1.02,1.02,209.1714,0
141212  ,1.0,1.0,1,37,,,7,1,0.0,1300.0,1300.0,1300.0,3.0,No,2005,141212  _1.0,1.0,1.0,205.07,0
141389  ,1.0,1.0,1,48,,,7,1,0.0,1466.6666666666667,4400.0,3000.0,3.0,No,2005,141389  _1.0,1.0,2.41,494.2187,0
141389  ,1.0,2.0,2,39,,,5,3,2.0,1466.6666666666667,4400.0,0.0,0.0,0.0,2005,141389  _1.0,0.77,2.41,494.2187,0
141389  ,1.0,3.0,2,6,,,2,4,3.0,1466.6666666666667,4400.0,0.0,0.0,0.0,2005,141389  _1.0,0.64,2.41,494.2187,0
141439  ,1.0,1.0,2,33,,,7,1,0.0,900.0,900.0,900.0,3.0,Sí,2005,141439  _1.0,0.77,0.77,157.9039,0
141480  ,1.0,1.0,1,36,,,3,1,0.0,435.0,1740.0,650.0,3.0,No,2005,141480  _1.0,1.0,2.86,586.5002,0
141480  ,1.0,2.0,2,36,,,4,1,0.0,435.0,1740.0,500.0,3.0,No,2005,141480  _1.0,0.77,2.86,586.5002,0
141480  ,1.0,3.0,2,86,,,3,3,1.0,435.0,1740.0,0.0,0.0,0.0,2005,141480  _1.0,0.63,2.86,586.5002,0
141480  ,1.0,4.0,2,2,,,1,4,5.0,435.0,1740.0,0.0,0.0,0.0,2005,141480  _1.0,0.46,2.86,586.5002,0
141485  ,1.0,1.0,2,83,,,5,3,1.0,2181.0,2181.0,0.0,0.0,0.0,2005,141485  _1.0,0.63,0.63,129.1941,0
141530  ,1.0,1.0,2,41,,,6,1,0.0,1600.0,1600.0,1000.0,3.0,No,2005,141530  _1.0,0.77,0.77,157.9039,0
141616  ,1.0,2.0,2,56,,,3,1,0.0,137.5,550.0,120.0,3.0,No,2005,141616  _1.0,0.76,3.05,625.4635,1
141616  ,1.0,3.0,2,16,,,4,3,3.0,137.5,550.0,0.0,0.0,0.0,2005,141616  _1.0,0.77,3.05,625.4635,1
141616  ,1.0,4.0,2,14,,,2,3,3.0,137.5,550.0,0.0,0.0,0.0,2005,141616  _1.0,0.76,3.05,625.4635,1
141616  ,1.0,5.0,2,22,,,4,3,3.0,137.5,550.0,0.0,0.0,0.0,2005,141616  _1.0,0.76,3.05,625.4635,1
141644  ,1.0,1.0,2,36,,,7,1,0.0,750.0,1500.0,1500.0,1.0,No,2005,141644  _1.0,0.77,1.32,270.6924,0
141644  ,1.0,2.0,1,4,,,1,4,5.0,750.0,1500.0,0.0,0.0,0.0,2005,141644  _1.0,0.55,1.32,270.6924,0
141644  ,3.0,Servicio doméstico en hogares,2,47,,,3,1,0.0,600.0,600.0,600.0,3.0,No,2005,141644  _3.0,0.76,0.76,155.8532,0
141767  ,1.0,1.0,1,65,,,2,1,0.0,1066.6666666666667,3200.0,900.0,3.0,No,2005,141767  _1.0,0.83,2.5,512.675,0
141767  ,1.0,2.0,2,67,,,3,3,1.0,1066.6666666666667,3200.0,0.0,0.0,0.0,2005,141767  _1.0,0.67,2.5,512.675,0
141767  ,1.0,3.0,1,34,,,7,1,0.0,1066.6666666666667,3200.0,2000.0,3.0,No,2005,141767  _1.0,1.0,2.5,512.675,0
141769  ,1.0,1.0,1,63,,,7,1,0.0,1512.5,6050.0,650.0,3.0,No,2005,141769  _1.0,0.83,3.63,744.4041,0
141769  ,1.0,2.0,2,60,,,7,3,1.0,1512.5,6050.0,0.0,0.0,0.0,2005,141769  _1.0,0.76,3.63,744.4041,0
141769  ,1.0,3.0,1,28,,,7,1,0.0,1512.5,6050.0,1300.0,3.0,No,2005,141769  _1.0,1.02,3.63,744.4041,0
141769  ,1.0,4.0,1,24,,,7,2,0.0,1512.5,6050.0,0.0,2.0,0.0,2005,141769  _1.0,1.02,3.63,744.4041,0
141962  ,1.0,1.0,2,59,,,5,1,0.0,625.0,1250.0,300.0,3.0,No,2005,141962  _1.0,0.76,1.78,365.0246,0
141962  ,1.0,2.0,1,25,,,7,1,0.0,625.0,1250.0,250.0,3.0,No,2005,141962  _1.0,1.02,1.78,365.0246,0
142004  ,1.0,1.0,2,45,,,7,1,0.0,700.0,2100.0,1300.0,2.0,No,2005,142004  _1.0,0.77,2.06,422.4442,0
142004  ,1.0,2.0,1,9,,,2,4,3.0,700.0,2100.0,0.0,0.0,0.0,2005,142004  _1.0,0.69,2.06,422.4442,0
142004  ,1.0,3.0,1,5,,,1,4,5.0,700.0,2100.0,0.0,0.0,0.0,2005,142004  _1.0,0.6,2.06,422.4442,0
142099  ,1.0,1.0,1,55,,,4,1,0.0,2500.0,5000.0,5000.0,1.0,No,2005,142099  _1.0,1.0,1.76,360.9232,0
142099  ,1.0,2.0,2,54,,,5,1,0.0,2500.0,5000.0,0.0,4.0,No,2005,142099  _1.0,0.76,1.76,360.9232,0
142111  ,1.0,1.0,2,60,,,7,1,0.0,2600.0,7800.0,2500.0,2.0,No,2005,142111  _1.0,0.76,2.7800000000000002,570.0946,0
142111  ,1.0,2.0,1,58,,,7,1,0.0,2600.0,7800.0,4500.0,2.0,No,2005,142111  _1.0,1.0,2.7800000000000002,570.0946,0
142111  ,1.0,4.0,1,20,,,6,3,3.0,2600.0,7800.0,0.0,0.0,0.0,2005,142111  _1.0,1.02,2.7800000000000002,570.0946,0
142155  ,1.0,1.0,1,47,,,7,1,0.0,3125.0,12500.0,4000.0,3.0,No,2005,142155  _1.0,1.0,3.5,717.745,0
142155  ,1.0,2.0,2,45,,,7,1,0.0,3125.0,12500.0,1000.0,3.0,No,2005,142155  _1.0,0.77,3.5,717.745,0
142155  ,1.0,3.0,2,16,,,4,3,3.0,3125.0,12500.0,0.0,0.0,0.0,2005,142155  _1.0,0.77,3.5,717.745,0
142155  ,1.0,4.0,1,14,,,4,3,3.0,3125.0,12500.0,0.0,0.0,0.0,2005,142155  _1.0,0.96,3.5,717.745,0
142155  ,2.0,Servicio doméstico en hogares,2,33,,,5,1,0.0,675.0,675.0,450.0,3.0,No,2005,142155  _2.0,0.77,0.77,157.9039,0
142257  ,1.0,1.0,2,45,,,7,1,0.0,708.3333333333334,2125.0,1575.0,3.0,Sí,2005,142257  _1.0,0.77,2.27,465.5089,0
142257  ,1.0,2.0,2,14,,,4,3,3.0,708.3333333333334,2125.0,0.0,0.0,0.0,2005,142257  _1.0,0.76,2.27,465.5089,0
142257  ,1.0,3.0,2,12,,,2,3,3.0,708.3333333333334,2125.0,0.0,0.0,0.0,2005,142257  _1.0,0.74,2.27,465.5089,0
142361  ,1.0,1.0,2,82,,,3,3,1.0,440.0,440.0,0.0,0.0,0.0,2005,142361  _1.0,0.63,0.63,129.1941,0
142381  ,1.0,1.0,2,60,,,7,3,4.0,500.0,500.0,0.0,0.0,0.0,2005,142381  _1.0,0.76,0.76,155.8532,0
142820  ,1.0,1.0,1,80,,,3,1,0.0,167.5,670.0,150.0,3.0,No,2005,142820  _1.0,0.74,3.3,676.731,1
142820  ,1.0,2.0,2,53,,,2,2,0.0,167.5,670.0,0.0,0.0,0.0,2005,142820  _1.0,0.76,3.3,676.731,1
142820  ,1.0,3.0,2,29,,,6,2,0.0,167.5,670.0,0.0,3.0,0.0,2005,142820  _1.0,0.76,3.3,676.731,1
142820  ,1.0,4.0,1,17,,,4,3,3.0,167.5,670.0,0.0,0.0,0.0,2005,142820  _1.0,1.04,3.3,676.731,1
142832  ,1.0,1.0,2,58,,,4,1,0.0,150.0,300.0,300.0,2.0,No,2005,142832  _1.0,0.76,1.76,360.9232,1
142832  ,1.0,2.0,1,31,,,6,2,0.0,150.0,300.0,0.0,0.0,0.0,2005,142832  _1.0,1.0,1.76,360.9232,1
142878  ,1.0,1.0,1,59,,,3,1,0.0,360.0,2880.0,600.0,3.0,No,2005,142878  _1.0,1.0,6.640000000000001,1361.6648,0
142878  ,1.0,2.0,2,56,,,3,3,4.0,360.0,2880.0,0.0,0.0,0.0,2005,142878  _1.0,0.76,6.640000000000001,1361.6648,0
142878  ,1.0,3.0,2,39,,,6,1,0.0,360.0,2880.0,200.0,3.0,No,2005,142878  _1.0,0.77,6.640000000000001,1361.6648,0
142878  ,1.0,4.0,2,37,,,5,1,0.0,360.0,2880.0,400.0,3.0,No,2005,142878  _1.0,0.77,6.640000000000001,1361.6648,0
142878  ,1.0,5.0,2,35,,,5,1,0.0,360.0,2880.0,350.0,3.0,No,2005,142878  _1.0,0.77,6.640000000000001,1361.6648,0
142878  ,1.0,6.0,1,20,,,6,3,3.0,360.0,2880.0,0.0,0.0,0.0,2005,142878  _1.0,1.02,6.640000000000001,1361.6648,0
142878  ,1.0,7.0,1,40,,,5,1,0.0,360.0,2880.0,500.0,3.0,No,2005,142878  _1.0,1.0,6.640000000000001,1361.6648,0
142878  ,1.0,8.0,1,4,,,1,4,5.0,360.0,2880.0,0.0,0.0,0.0,2005,142878  _1.0,0.55,6.640000000000001,1361.6648,0
143026  ,1.0,1.0,1,82,,,5,1,0.0,121.25,485.0,400.0,3.0,No,2005,143026  _1.0,0.74,3.05,625.4635,1
143026  ,1.0,2.0,2,38,,,5,3,4.0,121.25,485.0,0.0,0.0,0.0,2005,143026  _1.0,0.77,3.05,625.4635,1
143026  ,1.0,3.0,2,41,,,2,3,3.0,121.25,485.0,0.0,0.0,0.0,2005,143026  _1.0,0.77,3.05,625.4635,1
143026  ,1.0,4.0,2,41,,,2,3,3.0,121.25,485.0,0.0,0.0,0.0,2005,143026  _1.0,0.77,3.05,625.4635,1
143259  ,1.0,1.0,1,29,,,3,1,0.0,400.0,1200.0,1200.0,2.0,No,2005,143259  _1.0,1.02,2.12,434.7484,0
143259  ,1.0,3.0,2,6,,,2,4,3.0,400.0,1200.0,0.0,0.0,0.0,2005,143259  _1.0,0.64,2.12,434.7484,0
143259  ,1.0,4.0,2,2,,,1,4,5.0,400.0,1200.0,0.0,0.0,0.0,2005,143259  _1.0,0.46,2.12,434.7484,0
143276  ,1.0,1.0,1,82,,,3,3,1.0,308.0,616.0,0.0,0.0,0.0,2005,143276  _1.0,0.74,1.37,280.9459,0
143276  ,1.0,2.0,2,77,,,3,3,1.0,308.0,616.0,0.0,0.0,0.0,2005,143276  _1.0,0.63,1.37,280.9459,0
143370  ,1.0,1.0,1,65,,,4,3,1.0,1340.0,2680.0,0.0,0.0,0.0,2005,143370  _1.0,0.83,1.5,307.605,0
143370  ,1.0,2.0,2,65,,,6,3,1.0,1340.0,2680.0,0.0,0.0,0.0,2005,143370  _1.0,0.67,1.5,307.605,0
143386  ,1.0,1.0,2,86,,,2,3,1.0,581.0,581.0,0.0,0.0,0.0,2005,143386  _1.0,0.63,0.63,129.1941,0
143386  ,2.0,Servicio doméstico en hogares,2,46,,,3,1,0.0,400.0,400.0,400.0,3.0,No,2005,143386  _2.0,0.76,0.76,155.8532,0
143414  ,1.0,1.0,2,40,,,7,1,0.0,650.0,1300.0,1300.0,3.0,No,2005,143414  _1.0,0.77,1.4100000000000001,289.1487,0
143414  ,1.0,2.0,1,6,,,2,4,3.0,650.0,1300.0,0.0,0.0,0.0,2005,143414  _1.0,0.64,1.4100000000000001,289.1487,0
143444  ,1.0,1.0,1,44,,,7,1,0.0,866.6666666666666,2600.0,2000.0,3.0,No,2005,143444  _1.0,1.0,2.5300000000000002,518.8271000000001,0
143444  ,1.0,2.0,2,45,,,7,3,4.0,866.6666666666666,2600.0,0.0,0.0,0.0,2005,143444  _1.0,0.77,2.5300000000000002,518.8271000000001,0
143444  ,1.0,3.0,2,19,,,6,1,0.0,866.6666666666666,2600.0,600.0,3.0,No,2005,143444  _1.0,0.76,2.5300000000000002,518.8271000000001,0
143574  ,1.0,1.0,1,64,,,6,1,0.0,216.66666666666663,650.0,500.0,3.0,No,2005,143574  _1.0,0.83,2.52,516.7764,0
143574  ,1.0,2.0,2,63,,,4,3,4.0,216.66666666666663,650.0,0.0,0.0,0.0,2005,143574  _1.0,0.67,2.52,516.7764,0
143574  ,1.0,3.0,1,28,,,4,3,6.0,216.66666666666663,650.0,0.0,0.0,0.0,2005,143574  _1.0,1.02,2.52,516.7764,0
144165  ,1.0,1.0,1,50,,,6,1,0.0,337.5,1350.0,1200.0,3.0,No,2005,144165  _1.0,1.0,3.55,727.9984999999999,0
144165  ,1.0,2.0,2,49,,,7,3,4.0,337.5,1350.0,0.0,0.0,0.0,2005,144165  _1.0,0.76,3.55,727.9984999999999,0
144165  ,1.0,3.0,2,15,,,4,3,3.0,337.5,1350.0,0.0,0.0,0.0,2005,144165  _1.0,0.77,3.55,727.9984999999999,0
144165  ,1.0,4.0,1,20,,,6,3,3.0,337.5,1350.0,0.0,0.0,0.0,2005,144165  _1.0,1.02,3.55,727.9984999999999,0
144327  ,1.0,1.0,1,43,,,6,1,0.0,700.0,2100.0,1200.0,3.0,No,2005,144327  _1.0,1.0,2.2800000000000002,467.55960000000005,0
144327  ,1.0,2.0,2,41,,,6,3,4.0,700.0,2100.0,0.0,0.0,0.0,2005,144327  _1.0,0.77,2.2800000000000002,467.55960000000005,0
144327  ,1.0,3.0,1,3,,,1,4,5.0,700.0,2100.0,0.0,0.0,0.0,2005,144327  _1.0,0.51,2.2800000000000002,467.55960000000005,0
144350  ,1.0,1.0,1,67,,,3,2,0.0,125.0,500.0,0.0,0.0,0.0,2005,144350  _1.0,0.83,3.63,744.4041,1
144350  ,1.0,2.0,2,58,,,7,1,0.0,125.0,500.0,500.0,3.0,Sí,2005,144350  _1.0,0.76,3.63,744.4041,1
144350  ,1.0,3.0,1,21,,,4,3,3.0,125.0,500.0,0.0,0.0,0.0,2005,144350  _1.0,1.02,3.63,744.4041,1
144350  ,1.0,4.0,1,21,,,4,3,3.0,125.0,500.0,0.0,0.0,0.0,2005,144350  _1.0,1.02,3.63,744.4041,1
144358  ,1.0,1.0,2,75,,,2,3,1.0,300.0,300.0,0.0,0.0,0.0,2005,144358  _1.0,0.67,1.3,266.591,0
144358  ,1.0,1.0,2,75,,,2,3,1.0,300.0,300.0,0.0,0.0,0.0,2005,144358  _1.0,0.63,1.3,266.591,0
145045  ,1.0,1.0,1,47,,,7,1,0.0,392.8571428571428,2750.0,2100.0,3.0,Sí,2005,145045  _1.0,1.0,6.69,1371.9183,0
145045  ,1.0,2.0,2,46,,,7,3,4.0,392.8571428571428,2750.0,0.0,0.0,0.0,2005,145045  _1.0,0.76,6.69,1371.9183,0
145045  ,1.0,3.0,1,21,,,6,2,0.0,392.8571428571428,2750.0,0.0,3.0,0.0,2005,145045  _1.0,1.02,6.69,1371.9183,0
145045  ,1.0,4.0,1,19,,,6,3,3.0,392.8571428571428,2750.0,0.0,0.0,0.0,2005,145045  _1.0,1.02,6.69,1371.9183,0
145045  ,1.0,5.0,1,17,,,4,3,3.0,392.8571428571428,2750.0,0.0,0.0,0.0,2005,145045  _1.0,1.04,6.69,1371.9183,0
145045  ,1.0,6.0,1,16,,,4,3,3.0,392.8571428571428,2750.0,0.0,0.0,0.0,2005,145045  _1.0,1.03,6.69,1371.9183,0
145045  ,1.0,7.0,1,11,,,2,3,3.0,392.8571428571428,2750.0,0.0,0.0,0.0,2005,145045  _1.0,0.82,6.69,1371.9183,0
145530  ,1.0,1.0,1,91,,,3,3,1.0,375.0,750.0,0.0,0.0,0.0,2005,145530  _1.0,0.74,1.37,280.9459,0
145530  ,1.0,2.0,2,90,,,1,3,4.0,375.0,750.0,0.0,0.0,0.0,2005,145530  _1.0,0.63,1.37,280.9459,0
145551  ,1.0,1.0,2,61,,,2,3,1.0,545.0,1090.0,0.0,0.0,0.0,2005,145551  _1.0,0.67,1.4300000000000002,293.25010000000003,0
145551  ,1.0,2.0,2,25,,,4,1,0.0,545.0,1090.0,600.0,3.0,No,2005,145551  _1.0,0.76,1.4300000000000002,293.25010000000003,0
145699  ,1.0,1.0,1,36,,,7,1,0.0,260.0,1560.0,1560.0,2.0,Sí,2005,145699  _1.0,1.0,3.69,756.7083,0
145699  ,1.0,2.0,2,32,,,5,3,4.0,260.0,1560.0,0.0,0.0,0.0,2005,145699  _1.0,0.77,3.69,756.7083,0
145699  ,1.0,3.0,2,8,,,2,4,3.0,260.0,1560.0,0.0,0.0,0.0,2005,145699  _1.0,0.68,3.69,756.7083,0
145699  ,1.0,4.0,1,6,,,2,4,3.0,260.0,1560.0,0.0,0.0,0.0,2005,145699  _1.0,0.64,3.69,756.7083,0
145699  ,1.0,5.0,2,5,,,1,4,5.0,260.0,1560.0,0.0,0.0,0.0,2005,145699  _1.0,0.6,3.69,756.7083,0
145699  ,1.0,6.0,2,,,,1,4,5.0,260.0,1560.0,0.0,0.0,0.0,2005,145699  _1.0,0.0,3.69,756.7083,0
145792  ,1.0,1.0,1,42,,,3,1,0.0,933.3333333333334,5600.0,600.0,3.0,No,2005,145792  _1.0,1.0,5.5600000000000005,1140.1892,0
145792  ,1.0,2.0,2,41,,,3,1,0.0,933.3333333333334,5600.0,500.0,3.0,No,2005,145792  _1.0,0.77,5.5600000000000005,1140.1892,0
145792  ,1.0,3.0,1,20,,,4,1,0.0,933.3333333333334,5600.0,3000.0,2.0,No,2005,145792  _1.0,1.02,5.5600000000000005,1140.1892,0
145792  ,1.0,4.0,1,17,,,4,3,3.0,933.3333333333334,5600.0,0.0,0.0,0.0,2005,145792  _1.0,1.04,5.5600000000000005,1140.1892,0
145792  ,1.0,5.0,2,16,,,4,3,3.0,933.3333333333334,5600.0,0.0,0.0,0.0,2005,145792  _1.0,0.77,5.5600000000000005,1140.1892,0
145792  ,1.0,6.0,1,14,,,4,3,3.0,933.3333333333334,5600.0,0.0,0.0,0.0,2005,145792  _1.0,0.96,5.5600000000000005,1140.1892,0
145797  ,1.0,1.0,2,35,,,7,1,0.0,2780.0,2780.0,500.0,3.0,Sí,2005,145797  _1.0,0.77,0.77,157.9039,0
145906  ,1.0,1.0,2,55,,,5,1,0.0,980.0,1960.0,1500.0,3.0,No,2005,145906  _1.0,0.76,1.52,311.7064,0
145906  ,1.0,2.0,2,25,,,5,3,4.0,980.0,1960.0,0.0,0.0,0.0,2005,145906  _1.0,0.76,1.52,311.7064,0
146190  ,1.0,1.0,1,70,,,7,1,0.0,4480.0,8960.0,7000.0,1.0,No,2005,146190  _1.0,0.83,1.5,307.605,0
146190  ,1.0,2.0,2,63,,,7,3,1.0,4480.0,8960.0,0.0,0.0,0.0,2005,146190  _1.0,0.67,1.5,307.605,0
146277  ,1.0,1.0,1,50,,,5,1,0.0,300.0,600.0,300.0,2.0,No,2005,146277  _1.0,1.0,1.76,360.9232,0
146277  ,1.0,2.0,2,47,,,5,1,0.0,300.0,600.0,300.0,2.0,No,2005,146277  _1.0,0.76,1.76,360.9232,0
146849  ,1.0,1.0,1,55,,,5,1,0.0,2350.0,4700.0,2500.0,2.0,No,2005,146849  _1.0,1.0,2.02,414.2414,0
146849  ,1.0,2.0,1,29,,,6,1,0.0,2350.0,4700.0,1700.0,3.0,No,2005,146849  _1.0,1.02,2.02,414.2414,0
146964  ,1.0,1.0,2,61,,,5,1,0.0,1800.0,1800.0,800.0,3.0,No,2005,146964  _1.0,0.67,0.67,137.39690000000002,0
147092  ,1.0,1.0,1,29,,,5,1,0.0,252.0,1260.0,1100.0,3.0,No,2005,147092  _1.0,1.02,4.57,937.1699,0
147092  ,1.0,2.0,2,37,,,5,2,0.0,252.0,1260.0,0.0,3.0,0.0,2005,147092  _1.0,0.77,4.57,937.1699,0
147092  ,1.0,3.0,1,4,,,1,4,5.0,252.0,1260.0,0.0,0.0,0.0,2005,147092  _1.0,0.55,4.57,937.1699,0
147092  ,1.0,5.0,1,7,,,2,4,1.0,252.0,1260.0,0.0,0.0,0.0,2005,147092  _1.0,0.66,4.57,937.1699,0
147092  ,1.0,6.0,1,75,,,5,3,7.0,252.0,1260.0,0.0,0.0,0.0,2005,147092  _1.0,0.83,4.57,937.1699,0
147092  ,1.0,6.0,1,75,,,5,3,7.0,252.0,1260.0,0.0,0.0,0.0,2005,147092  _1.0,0.74,4.57,937.1699,0
147471  ,1.0,1.0,2,90,,,4,3,1.0,950.0,950.0,0.0,0.0,0.0,2005,147471  _1.0,0.63,0.63,129.1941,0
147705  ,1.0,1.0,1,78,,,5,1,0.0,200.0,400.0,400.0,3.0,No,2005,147705  _1.0,0.74,1.4100000000000001,289.1487,0
147705  ,1.0,2.0,2,65,,,5,3,4.0,200.0,400.0,0.0,0.0,0.0,2005,147705  _1.0,0.67,1.4100000000000001,289.1487,0
147858  ,1.0,1.0,2,52,,,7,1,0.0,1400.0,1400.0,300.0,2.0,No,2005,147858  _1.0,0.76,0.76,155.8532,0
148005  ,1.0,1.0,1,43,,,5,1,0.0,160.0,320.0,240.0,2.0,Sí,2005,148005  _1.0,1.0,1.77,362.9739,1
148005  ,1.0,2.0,2,44,,,3,3,4.0,160.0,320.0,0.0,0.0,0.0,2005,148005  _1.0,0.77,1.77,362.9739,1
148075  ,1.0,1.0,2,29,,,7,1,0.0,616.0,616.0,216.0,3.0,Sí,2005,148075  _1.0,0.76,0.76,155.8532,0
148151  ,1.0,1.0,1,40,,,7,1,0.0,206.0,1030.0,1030.0,3.0,No,2005,148151  _1.0,1.0,4.07,834.6349,0
148151  ,1.0,2.0,2,41,,,5,3,4.0,206.0,1030.0,0.0,0.0,0.0,2005,148151  _1.0,0.77,4.07,834.6349,0
148151  ,1.0,3.0,2,14,,,4,3,3.0,206.0,1030.0,0.0,0.0,0.0,2005,148151  _1.0,0.76,4.07,834.6349,0
148151  ,1.0,4.0,1,12,,,2,3,3.0,206.0,1030.0,0.0,0.0,0.0,2005,148151  _1.0,0.85,4.07,834.6349,0
148151  ,1.0,5.0,1,9,,,2,4,3.0,206.0,1030.0,0.0,0.0,0.0,2005,148151  _1.0,0.69,4.07,834.6349,0
148222  ,1.0,1.0,1,38,,,7,1,0.0,1333.3333333333333,4000.0,2500.0,3.0,No,2005,148222  _1.0,1.0,2.23,457.30609999999996,0
148222  ,1.0,2.0,2,43,,,7,1,0.0,1333.3333333333333,4000.0,1500.0,3.0,No,2005,148222  _1.0,0.77,2.23,457.30609999999996,0
148222  ,1.0,3.0,2,2,,,1,4,5.0,1333.3333333333333,4000.0,0.0,0.0,0.0,2005,148222  _1.0,0.46,2.23,457.30609999999996,0
148363  ,1.0,1.0,2,59,,,6,3,4.0,350.0,350.0,0.0,0.0,0.0,2005,148363  _1.0,0.76,0.76,155.8532,0
148452  ,1.0,1.0,1,24,,,7,1,0.0,600.0,1800.0,600.0,2.0,No,2005,148452  _1.0,1.02,3.04,623.4128,0
