CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
TQRMNORRVHMOKUCDEIJAH00877849,1.0,1,2,42.0,3,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORRVHMOKUCDEIJAH00877849,1.0,2,2,26.0,5,4.0,4,1,0,0.0,0.0,546000.0,3,1.0,2025
TQRMNORRVHMOKUCDEIJAH00877849,1.0,3,1,12.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,1,1,54.0,1,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,2,2,49.0,1,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,3,2,20.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,4,2,20.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,5,2,21.0,5,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,6,1,27.0,5,4.0,2,2,0,0.0,0.0,0.0,3,,2025
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,7,1,6.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQUQHLMTSCDEIJAH00855529,1.0,3,1,34.0,5,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQUQHLMTSCDEIJAH00855529,1.0,1,1,72.0,2,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQUQHLMTSCDEIJAH00855529,1.0,2,2,65.0,2,1.0,5,1,0,0.0,0.0,200000.0,2,2.0,2025
TQRMNORXUHKMTOCDEIJAH00856577,1.0,1,1,77.0,4,1.0,1,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTRPHLLTTCDEIJAH00855530,1.0,1,1,55.0,1,1.0,5,1,0,0.0,0.0,,1,2.0,2025
TQRMNOTRPHLLTTCDEIJAH00855530,1.0,2,2,51.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYPHLMNUCDEIJAH00861728,1.0,1,1,60.0,3,4.0,4,1,0,0.0,0.0,400000.0,2,2.0,2025
TQRMNOPYPHLMNUCDEIJAH00861728,1.0,2,2,32.0,3,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPVSHJLMTCDEIIAD00872684,1.0,1,1,75.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPVSHJLMTCDEIIAD00872684,1.0,2,2,70.0,2,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNORRVHMOKUCDEIJAH00877849,1.0,4,1,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPVVHKMLNCDEIJAH00856412,1.0,1,2,56.0,4,4.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPVVHKMLNCDEIJAH00856412,1.0,2,1,27.0,5,9.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPVVHKMLNCDEIJAH00856412,1.0,3,2,35.0,5,4.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOPVVHKMLNCDEIJAH00856412,1.0,4,2,6.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQVWHLMMSCDEIJAH00855026,1.0,1,1,55.0,2,4.0,3,1,0,0.0,0.0,,2,1.0,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,1,2,43.0,1,4.0,2,3,4,0.0,0.0,0.0,0,,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,2,2,20.0,5,4.0,4,1,0,0.0,0.0,,3,1.0,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,3,2,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,4,2,24.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,5,1,,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOPYPHLMNUCDEIJAH00861728,1.0,3,2,24.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPYPHLMNUCDEIJAH00861728,1.0,4,2,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORYTHKLMRCDEIJAH00856517,1.0,1,1,64.0,2,1.0,4,1,0,0.0,0.0,855000.0,3,2.0,2025
TQRMNORYTHKLMRCDEIJAH00856517,1.0,2,2,58.0,2,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNORYTHKLMRCDEIJAH00856517,1.0,3,1,30.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORYTHKLMRCDEIJAH00856517,1.0,4,2,23.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQVWHLMMSCDEIJAH00855026,1.0,2,2,50.0,2,4.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQVWHLMMSCDEIJAH00855026,1.0,3,1,22.0,5,4.0,6,2,0,0.0,0.0,0.0,0,,2025
TQRMNOQVWHLMMSCDEIJAH00855026,1.0,4,2,19.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQSMNOPRXHLMTMCDEIJAH00875827,1.0,6,1,47.0,1,4.0,2,1,0,0.0,0.0,500000.0,3,1.0,2025
TQRMNOQVTHKLRQCDEIJAH00860840,1.0,1,2,41.0,1,1.0,6,1,0,0.0,0.0,700000.0,3,2.0,2025
TQRMNOQVTHKLRQCDEIJAH00860840,1.0,2,2,71.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQVTHKLRQCDEIJAH00860840,1.0,3,1,45.0,1,1.0,3,1,0,0.0,0.0,700000.0,3,2.0,2025
TQRMNOQVTHKLRQCDEIJAH00860840,1.0,4,2,16.0,5,1.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNORWSHJKKUCDEIJAH00875883,1.0,1,1,56.0,2,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNORWSHJKKUCDEIJAH00875883,1.0,2,2,55.0,2,1.0,6,1,0,0.0,0.0,,3,1.0,2025
TQRMNOQXSHLMKRCDEIJAH00855289,2.0,1,1,31.0,1,4.0,5,1,0,0.0,0.0,240000.0,1,1.0,2025
TQRMNOQXSHLMKRCDEIJAH00855289,2.0,2,2,27.0,1,4.0,5,1,0,0.0,0.0,80000.0,2,1.0,2025
TQRMNOQXSHLMKRCDEIJAH00855289,2.0,3,1,2.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOTVTHJMLNCDEIIAD00875904,1.0,1,2,83.0,4,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQSMNOSVWHMMLMCDEIJAH00877895,1.0,3,1,23.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQSMNOSVWHMMLMCDEIJAH00877895,1.0,1,2,60.0,4,4.0,1,1,0,0.0,0.0,70000.0,3,2.0,2025
TQSMNOSVWHMMLMCDEIJAH00877895,1.0,2,1,21.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSPUHKKSSCDEIJAH00864835,1.0,1,1,73.0,2,2.0,1,1,0,0.0,0.0,,1,2.0,2025
TQRMNOSPUHKKSSCDEIJAH00864835,1.0,2,2,54.0,2,2.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSPUHKKSSCDEIJAH00864835,1.0,3,1,26.0,5,2.0,3,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNORQRHMMKNCDEIJAH00877669,1.0,1,1,73.0,2,1.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNORQRHMMKNCDEIJAH00877669,1.0,2,2,72.0,2,1.0,1,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSPQHLMMNCDEIIAD00873354,1.0,1,1,55.0,1,2.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSPQHLMMNCDEIIAD00873354,1.0,2,2,45.0,1,2.0,4,2,0,0.0,0.0,0.0,0,,2025
TQRMNOSPQHLMMNCDEIIAD00873354,1.0,3,1,12.0,5,2.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSPQHLMMNCDEIIAD00873354,1.0,4,2,10.0,5,2.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSTHJMMLCDEIIAD00875905,1.0,1,2,75.0,5,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQYPHJKMMCDEIIAD00873356,1.0,1,2,57.0,1,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQYPHJKMMCDEIIAD00873356,1.0,3,1,62.0,1,4.0,3,1,0,0.0,0.0,600000.0,2,2.0,2025
TQRMNOQYPHJKMMCDEIIAD00873356,1.0,2,2,34.0,5,4.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQSXHLMQOCDEIJAH00855624,1.0,1,2,83.0,4,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOTTPHLKRSCDEIJAH00861672,1.0,1,1,55.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTTPHLKRSCDEIJAH00861672,1.0,2,2,50.0,2,1.0,6,1,0,0.0,0.0,,1,2.0,2025
TQRMNOTTPHLKRSCDEIJAH00861672,1.0,3,2,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTTPHLKRSCDEIJAH00861672,1.0,4,2,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTQXHJMRTCDEIJAH00873320,1.0,1,2,55.0,4,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTQXHJMRTCDEIJAH00873320,1.0,2,1,27.0,5,4.0,3,1,0,0.0,0.0,400000.0,2,2.0,2025
TQRMNOTQXHJMRTCDEIJAH00873320,1.0,3,2,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTQHLKRTCDEIJAH00855585,1.0,1,2,46.0,3,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPTQHLKRTCDEIJAH00855585,1.0,2,1,20.0,5,1.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTQHLKRTCDEIJAH00855585,1.0,3,2,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQSXHLMQOCDEIJAH00855624,1.0,2,2,40.0,5,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQSXHLMQOCDEIJAH00855624,1.0,3,1,21.0,5,4.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,1,2,68.0,4,4.0,2,1,0,0.0,0.0,,2,1.0,2025
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,2,1,20.0,5,4.0,3,1,0,0.0,0.0,,2,1.0,2025
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,3,2,47.0,5,4.0,6,1,0,0.0,0.0,350000.0,3,2.0,2025
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,4,2,23.0,5,4.0,5,1,0,0.0,0.0,250000.0,2,1.0,2025
TQRMNOSSWHKMNQCDEIJAH00861615,1.0,3,2,17.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSSWHKMNQCDEIJAH00861615,1.0,1,2,49.0,3,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSSWHKMNQCDEIJAH00861615,1.0,2,1,22.0,5,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPPRHMMNLCDEIJAH00877968,1.0,1,1,57.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQXHJOSQCDEIJAH00876793,1.0,1,2,80.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQQXHJOSQCDEIJAH00876793,1.0,2,1,58.0,5,4.0,1,2,0,0.0,0.0,0.0,0,,2025
TQRMNOQQXHJOSQCDEIJAH00876793,1.0,3,1,52.0,3,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,1,2,37.0,1,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,2,1,38.0,1,4.0,4,1,0,0.0,0.0,600000.0,2,2.0,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,3,2,65.0,4,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,4,1,20.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,5,1,19.0,5,1.0,4,1,0,0.0,0.0,400000.0,3,1.0,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,6,1,16.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,7,1,12.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,8,2,9.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPYRHLNMQCDEIJAH00861726,1.0,9,1,4.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNORYSHLLTRCDEIJAH00855668,1.0,1,1,95.0,2,1.0,5,3,1,0.0,0.0,0.0,0,,2025
TQRMNORYSHLLTRCDEIJAH00855668,1.0,2,2,84.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,1,1,44.0,2,4.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,2,2,44.0,2,4.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,3,1,17.0,1,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,4,2,20.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,5,1,25.0,5,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,6,2,23.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,7,2,5.0,5,4.0,1,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQYYHJOPOCDEIJAH00876398,1.0,8,2,18.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORVWHJMTRCDEIJAH00875837,1.0,1,1,69.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNORVWHJMTRCDEIJAH00875837,1.0,2,2,65.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORVWHJMTRCDEIJAH00875837,1.0,3,1,29.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORVWHJMTRCDEIJAH00875837,1.0,4,2,37.0,5,4.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,1,2,69.0,4,1.0,1,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,3,1,41.0,3,4.0,1,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,4,2,38.0,5,1.0,6,1,0,0.0,0.0,100000.0,3,1.0,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,5,2,16.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,6,2,14.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQTYHKMQNCDEIJAH00857771,1.0,7,1,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORTXHMOSTCDEIJAH00878023,1.0,1,2,32.0,5,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNORTXHMOSTCDEIJAH00878023,1.0,2,2,4.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQQYHJMLMCDEIJAH00878113,1.0,1,2,39.0,5,4.0,3,1,0,0.0,0.0,,3,9.0,2025
TQRMNOQQYHJMLMCDEIJAH00878113,1.0,2,1,22.0,5,4.0,3,2,0,0.0,0.0,0.0,1,,2025
TQRMNOQUUHKLLLCDEIJAH00861721,1.0,1,1,70.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQUUHKLLLCDEIJAH00861721,1.0,2,2,68.0,2,1.0,4,1,0,0.0,0.0,200000.0,3,2.0,2025
TQRMNOPUQHKMQRCDEIJAH00856820,1.0,1,2,89.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQXUHMMSUCDEIJAH00878024,1.0,1,2,39.0,1,1.0,4,1,0,0.0,0.0,432000.0,3,2.0,2025
TQRMNOQXUHMMSUCDEIJAH00878024,1.0,2,1,20.0,5,1.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQXUHMMSUCDEIJAH00878024,1.0,3,1,35.0,1,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXUHMMSUCDEIJAH00878024,1.0,4,1,16.0,5,1.0,3,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQXUHMMSUCDEIJAH00878024,1.0,5,1,13.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORTPHKORSCDEIJAH00857879,1.0,1,1,57.0,1,4.0,3,1,0,0.0,0.0,700000.0,2,2.0,2025
TQRMNORTPHKORSCDEIJAH00857879,1.0,2,2,37.0,1,4.0,4,1,0,0.0,0.0,700000.0,2,2.0,2025
TQRMNORTPHKORSCDEIJAH00857879,1.0,3,1,19.0,5,1.0,5,1,0,0.0,0.0,200000.0,2,2.0,2025
TQRMNORTPHKORSCDEIJAH00857879,1.0,4,1,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORTPHKORSCDEIJAH00857879,1.0,5,1,9.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPVXHLOTOCDEIJAH00855723,1.0,1,1,52.0,2,4.0,3,1,0,0.0,0.0,450000.0,3,1.0,2025
TQRMNOPVXHLOTOCDEIJAH00855723,1.0,2,2,43.0,2,1.0,4,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNOPVXHLOTOCDEIJAH00855723,1.0,3,1,22.0,5,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPVXHLOTOCDEIJAH00855723,1.0,4,1,15.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPXXHLLPQCDEIJAH00855735,1.0,1,1,63.0,4,2.0,3,3,2,0.0,0.0,0.0,0,,2025
TQRMNOPXXHLLPQCDEIJAH00855735,1.0,3,2,34.0,5,2.0,6,1,0,0.0,0.0,700000.0,3,2.0,2025
TQRMNOPXXHLLPQCDEIJAH00855735,1.0,4,2,30.0,5,1.0,6,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNORRYHJMQNCDEIJAH00876885,1.0,1,1,61.0,4,4.0,5,1,0,0.0,0.0,,2,1.0,2025
TQRMNORRYHJMQNCDEIJAH00876885,1.0,2,2,62.0,3,1.0,6,1,0,0.0,0.0,,2,1.0,2025
TQRMNORRYHJMQNCDEIJAH00876885,1.0,3,2,22.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORRYHJONQCDEIJAH00876331,1.0,1,2,70.0,1,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORRYHJONQCDEIJAH00876331,1.0,2,1,71.0,1,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNORRYHJONQCDEIJAH00876331,1.0,3,1,45.0,1,1.0,3,3,6,0.0,0.0,0.0,0,,2025
TQRMNOSVUHKNQSCDEIJAH00878060,1.0,1,2,87.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSVUHKNQSCDEIJAH00878060,1.0,2,2,59.0,3,1.0,4,1,0,0.0,0.0,78000.0,3,2.0,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,1,1,72.0,2,1.0,1,3,1,0.0,0.0,0.0,0,,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,2,1,44.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,3,2,39.0,1,1.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,4,1,23.0,5,4.0,3,2,0,0.0,0.0,0.0,3,,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,5,1,20.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORWYHLMLMCDEIJAH00855013,1.0,6,2,70.0,2,1.0,7,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,1,1,58.0,2,4.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,2,2,56.0,2,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,3,1,24.0,5,4.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,4,2,22.0,5,1.0,3,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,5,1,14.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQWWHLLSOCDEIJAH00855688,1.0,6,1,12.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQSUHKKSMCDEIJAH00865785,1.0,1,2,41.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQSUHKKSMCDEIJAH00865785,1.0,2,2,40.0,5,1.0,6,0,0,0.0,0.0,0.0,0,,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,1,1,56.0,2,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQUHMNROCDEIJAH00877977,1.0,1,1,47.0,1,4.0,3,1,0,0.0,0.0,,3,1.0,2025
TQRMNOQQUHMNROCDEIJAH00877977,1.0,2,2,43.0,1,4.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQQUHMNROCDEIJAH00877977,1.0,3,1,12.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQQUHMNROCDEIJAH00877977,1.0,4,2,22.0,1,4.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQQUHMNROCDEIJAH00877977,1.0,5,1,35.0,1,4.0,3,2,0,0.0,0.0,0.0,9,,2025
TQRMNORVVHLMRLCDEIJAH00855517,1.0,1,1,65.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNORVVHLMRLCDEIJAH00855517,1.0,2,2,57.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNORVVHLMRLCDEIJAH00855517,1.0,3,1,37.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,2,2,49.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,3,1,30.0,5,1.0,4,1,0,0.0,0.0,980000.0,3,2.0,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,4,1,29.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,5,1,25.0,5,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQQHKMOQCDEIJAH00856514,1.0,6,2,19.0,5,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOWURHJOPTCDEIJAH00876784,1.0,1,1,46.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOWURHJOPTCDEIJAH00876784,1.0,2,2,29.0,1,4.0,4,2,0,0.0,0.0,0.0,2,,2025
TQRMNOWURHJOPTCDEIJAH00876784,1.0,3,2,49.0,1,4.0,3,1,0,0.0,0.0,0.0,2,2.0,2025
TQRMNOWURHJOPTCDEIJAH00876784,1.0,4,2,24.0,5,4.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNOWURHJOPTCDEIJAH00876784,1.0,5,2,29.0,1,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTPSHMORQCDEIJAH00877979,1.0,1,2,39.0,1,4.0,3,1,0,0.0,0.0,,1,2.0,2025
TQRMNOTPSHMORQCDEIJAH00877979,1.0,2,1,40.0,1,4.0,3,1,0,0.0,0.0,,1,2.0,2025
TQRMNOTPSHMORQCDEIJAH00877979,1.0,3,2,16.0,5,4.0,3,1,0,0.0,0.0,100000.0,3,2.0,2025
TQRMNOTPSHMORQCDEIJAH00877979,1.0,4,1,13.0,5,4.0,3,1,0,0.0,0.0,100000.0,3,2.0,2025
TQRMNOTPSHMORQCDEIJAH00877979,1.0,5,1,10.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQWUHKKPQCDEIJAH00865632,1.0,1,1,77.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQWUHKKPQCDEIJAH00865632,1.0,2,2,76.0,2,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQWUHKKPQCDEIJAH00865632,1.0,3,1,36.0,5,2.0,4,2,0,0.0,0.0,0.0,3,,2025
TQRMNOQRVHMMPTCDEIJAH00878119,1.0,1,1,59.0,2,1.0,4,1,0,0.0,0.0,600000.0,3,2.0,2025
TQRMNOQRVHMMPTCDEIJAH00878119,1.0,2,2,57.0,2,1.0,3,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNOQRVHMMPTCDEIJAH00878119,1.0,3,2,32.0,5,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORQTHKNPOCDEIJAH00865631,1.0,1,1,50.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORQTHKNPOCDEIJAH00865631,1.0,2,2,43.0,1,1.0,3,1,0,0.0,0.0,880000.0,3,2.0,2025
TQRMNORQTHKNPOCDEIJAH00865631,1.0,3,1,17.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPTYHKMQRCDEIJAH00861527,1.0,1,1,68.0,2,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPTYHKMQRCDEIJAH00861527,1.0,2,2,63.0,2,1.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPTYHKMQRCDEIJAH00861527,1.0,3,1,37.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSUQHMLQSCDEIJAH00878008,1.0,1,1,32.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTWHMONMCDEIJAH00878009,1.0,1,2,82.0,4,1.0,4,1,0,0.0,0.0,,1,2.0,2025
TQRMNOPTWHMONMCDEIJAH00878009,1.0,2,2,57.0,4,1.0,6,1,0,0.0,0.0,1200000.0,3,2.0,2025
TQRMNOPTWHMONMCDEIJAH00878009,1.0,3,1,32.0,5,1.0,4,1,0,0.0,0.0,1100000.0,3,2.0,2025
